Training: 2023-10-28 15:28:49,202-rank_id: 0
Training: 2023-10-28 16:30:48,784-Speed 1103.94 samples/sec   Loss 24.5008   Epoch: 0   Global Step: 9600   Required: 46 hours
Training: 2023-10-28 16:31:06,106-Speed 1108.47 samples/sec   Loss 24.5038   Epoch: 0   Global Step: 9650   Required: 46 hours
Training: 2023-10-28 16:31:23,433-Speed 1108.17 samples/sec   Loss 24.2896   Epoch: 0   Global Step: 9700   Required: 46 hours
Training: 2023-10-28 16:31:40,745-Speed 1109.13 samples/sec   Loss 24.1827   Epoch: 0   Global Step: 9750   Required: 46 hours
Training: 2023-10-28 16:31:58,350-Speed 1090.64 samples/sec   Loss 23.9075   Epoch: 0   Global Step: 9800   Required: 46 hours
Training: 2023-10-28 16:32:16,311-Speed 1069.06 samples/sec   Loss 23.7786   Epoch: 0   Global Step: 9850   Required: 46 hours
Training: 2023-10-28 16:32:34,272-Speed 1069.05 samples/sec   Loss 23.7420   Epoch: 0   Global Step: 9900   Required: 46 hours
Training: 2023-10-28 16:32:51,681-Speed 1102.94 samples/sec   Loss 23.8622   Epoch: 0   Global Step: 9950   Required: 46 hours
Training: 2023-10-28 16:33:09,227-Speed 1094.33 samples/sec   Loss 23.8841   Epoch: 0   Global Step: 10000   Required: 46 hours
Training: 2023-10-28 16:33:26,664-Speed 1101.21 samples/sec   Loss 23.5726   Epoch: 0   Global Step: 10050   Required: 46 hours
Training: 2023-10-28 16:33:43,628-Speed 1131.88 samples/sec   Loss 23.6826   Epoch: 0   Global Step: 10100   Required: 46 hours
Training: 2023-10-28 16:34:00,466-Speed 1140.31 samples/sec   Loss 23.1427   Epoch: 0   Global Step: 10150   Required: 46 hours
Training: 2023-10-28 16:34:18,136-Speed 1086.64 samples/sec   Loss 23.4178   Epoch: 0   Global Step: 10200   Required: 46 hours
Training: 2023-10-28 16:34:35,357-Speed 1114.97 samples/sec   Loss 23.5020   Epoch: 0   Global Step: 10250   Required: 46 hours
Training: 2023-10-28 16:34:52,757-Speed 1103.51 samples/sec   Loss 23.6332   Epoch: 0   Global Step: 10300   Required: 46 hours
Training: 2023-10-28 16:35:09,924-Speed 1118.51 samples/sec   Loss 23.3359   Epoch: 0   Global Step: 10350   Required: 46 hours
Training: 2023-10-28 16:35:27,185-Speed 1112.41 samples/sec   Loss 23.5501   Epoch: 0   Global Step: 10400   Required: 46 hours
Training: 2023-10-28 16:35:44,134-Speed 1132.90 samples/sec   Loss 23.3934   Epoch: 0   Global Step: 10450   Required: 46 hours
Training: 2023-10-28 16:36:02,115-Speed 1067.81 samples/sec   Loss 23.1092   Epoch: 0   Global Step: 10500   Required: 45 hours
Training: 2023-10-28 16:36:19,188-Speed 1124.66 samples/sec   Loss 22.9874   Epoch: 0   Global Step: 10550   Required: 45 hours
Training: 2023-10-28 16:36:36,453-Speed 1112.17 samples/sec   Loss 23.2185   Epoch: 0   Global Step: 10600   Required: 45 hours
Training: 2023-10-28 16:36:54,001-Speed 1094.18 samples/sec   Loss 23.0552   Epoch: 0   Global Step: 10650   Required: 45 hours
Training: 2023-10-28 16:37:11,557-Speed 1093.71 samples/sec   Loss 23.0313   Epoch: 0   Global Step: 10700   Required: 45 hours
Training: 2023-10-28 16:37:28,782-Speed 1114.75 samples/sec   Loss 22.9455   Epoch: 0   Global Step: 10750   Required: 45 hours
Training: 2023-10-28 16:37:45,776-Speed 1129.85 samples/sec   Loss 22.6868   Epoch: 0   Global Step: 10800   Required: 45 hours
Training: 2023-10-28 16:38:03,172-Speed 1103.76 samples/sec   Loss 22.7518   Epoch: 0   Global Step: 10850   Required: 45 hours
Training: 2023-10-28 16:38:20,788-Speed 1089.94 samples/sec   Loss 22.6654   Epoch: 0   Global Step: 10900   Required: 45 hours
Training: 2023-10-28 16:38:38,610-Speed 1077.41 samples/sec   Loss 22.5018   Epoch: 0   Global Step: 10950   Required: 45 hours
Training: 2023-10-28 16:38:56,392-Speed 1079.79 samples/sec   Loss 22.5835   Epoch: 0   Global Step: 11000   Required: 45 hours
Training: 2023-10-28 16:39:14,094-Speed 1084.69 samples/sec   Loss 22.6145   Epoch: 0   Global Step: 11050   Required: 45 hours
Training: 2023-10-28 16:39:31,922-Speed 1077.00 samples/sec   Loss 22.5093   Epoch: 0   Global Step: 11100   Required: 45 hours
Training: 2023-10-28 16:39:49,565-Speed 1088.33 samples/sec   Loss 22.5438   Epoch: 0   Global Step: 11150   Required: 45 hours
Training: 2023-10-28 16:40:07,539-Speed 1068.26 samples/sec   Loss 22.5409   Epoch: 0   Global Step: 11200   Required: 45 hours
Training: 2023-10-28 16:40:24,907-Speed 1105.51 samples/sec   Loss 22.5737   Epoch: 0   Global Step: 11250   Required: 45 hours
Training: 2023-10-28 16:40:42,738-Speed 1076.83 samples/sec   Loss 22.3390   Epoch: 0   Global Step: 11300   Required: 45 hours
Training: 2023-10-28 16:41:01,104-Speed 1045.51 samples/sec   Loss 22.3740   Epoch: 0   Global Step: 11350   Required: 45 hours
Training: 2023-10-28 16:41:49,393-[lfw][11372]XNorm: 9.538716
Training: 2023-10-28 16:41:49,393-[lfw][11372]Accuracy-Flip: 0.98267+-0.00723
Training: 2023-10-28 16:41:49,393-[lfw][11372]Accuracy-Highest: 0.98267
Training: 2023-10-28 16:42:26,628-[calfw][11372]XNorm: 9.484727
Training: 2023-10-28 16:42:26,628-[calfw][11372]Accuracy-Flip: 0.90533+-0.01056
Training: 2023-10-28 16:42:26,629-[calfw][11372]Accuracy-Highest: 0.90533
Training: 2023-10-28 16:43:01,128-[cplfw][11372]XNorm: 9.017186
Training: 2023-10-28 16:43:01,129-[cplfw][11372]Accuracy-Flip: 0.81433+-0.02672
Training: 2023-10-28 16:43:01,129-[cplfw][11372]Accuracy-Highest: 0.81433
Training: 2023-10-28 16:43:41,212-[cfp_fp][11372]XNorm: 8.883926
Training: 2023-10-28 16:43:41,212-[cfp_fp][11372]Accuracy-Flip: 0.87600+-0.01885
Training: 2023-10-28 16:43:41,212-[cfp_fp][11372]Accuracy-Highest: 0.87600
Training: 2023-10-28 16:44:15,567-[agedb_30][11372]XNorm: 9.132843
Training: 2023-10-28 16:44:15,567-[agedb_30][11372]Accuracy-Flip: 0.87417+-0.02587
Training: 2023-10-28 16:44:15,567-[agedb_30][11372]Accuracy-Highest: 0.87417
Training: 2023-10-28 16:44:25,407-Speed 93.98 samples/sec   Loss 21.9765   Epoch: 0   Global Step: 11400   Required: 47 hours
Training: 2023-10-28 16:44:43,413-Speed 1066.36 samples/sec   Loss 22.1838   Epoch: 0   Global Step: 11450   Required: 47 hours
Training: 2023-10-28 16:45:01,649-Speed 1052.91 samples/sec   Loss 22.0470   Epoch: 0   Global Step: 11500   Required: 47 hours
Training: 2023-10-28 16:45:18,691-Speed 1126.70 samples/sec   Loss 22.0432   Epoch: 0   Global Step: 11550   Required: 47 hours
Training: 2023-10-28 16:45:36,056-Speed 1105.75 samples/sec   Loss 21.6009   Epoch: 0   Global Step: 11600   Required: 47 hours
Training: 2023-10-28 16:45:53,428-Speed 1105.25 samples/sec   Loss 21.8143   Epoch: 0   Global Step: 11650   Required: 47 hours
Training: 2023-10-28 16:46:11,137-Speed 1084.27 samples/sec   Loss 21.9515   Epoch: 0   Global Step: 11700   Required: 47 hours
Training: 2023-10-28 16:46:28,418-Speed 1111.12 samples/sec   Loss 22.0014   Epoch: 0   Global Step: 11750   Required: 47 hours
Training: 2023-10-28 16:46:45,811-Speed 1103.92 samples/sec   Loss 21.8049   Epoch: 0   Global Step: 11800   Required: 47 hours
Training: 2023-10-28 16:47:02,967-Speed 1119.21 samples/sec   Loss 21.6763   Epoch: 0   Global Step: 11850   Required: 47 hours
Training: 2023-10-28 16:47:20,429-Speed 1099.62 samples/sec   Loss 21.8759   Epoch: 0   Global Step: 11900   Required: 47 hours
Training: 2023-10-28 16:47:37,693-Speed 1112.21 samples/sec   Loss 21.7823   Epoch: 0   Global Step: 11950   Required: 47 hours
Training: 2023-10-28 16:47:54,651-Speed 1132.30 samples/sec   Loss 21.7771   Epoch: 0   Global Step: 12000   Required: 47 hours
Training: 2023-10-28 16:48:11,973-Speed 1108.46 samples/sec   Loss 21.7676   Epoch: 0   Global Step: 12050   Required: 47 hours
Training: 2023-10-28 16:48:29,795-Speed 1077.41 samples/sec   Loss 21.8484   Epoch: 0   Global Step: 12100   Required: 47 hours
Training: 2023-10-28 16:48:47,236-Speed 1100.89 samples/sec   Loss 21.6365   Epoch: 0   Global Step: 12150   Required: 47 hours
Training: 2023-10-28 16:49:04,737-Speed 1097.12 samples/sec   Loss 21.5634   Epoch: 0   Global Step: 12200   Required: 47 hours
Training: 2023-10-28 16:49:22,044-Speed 1109.46 samples/sec   Loss 21.3769   Epoch: 0   Global Step: 12250   Required: 47 hours
Training: 2023-10-28 16:49:39,447-Speed 1103.37 samples/sec   Loss 21.4780   Epoch: 0   Global Step: 12300   Required: 47 hours
Training: 2023-10-28 16:49:57,179-Speed 1082.82 samples/sec   Loss 21.3011   Epoch: 0   Global Step: 12350   Required: 47 hours
Training: 2023-10-28 16:50:14,763-Speed 1091.97 samples/sec   Loss 21.5247   Epoch: 0   Global Step: 12400   Required: 47 hours
Training: 2023-10-28 16:50:32,185-Speed 1102.10 samples/sec   Loss 21.3418   Epoch: 0   Global Step: 12450   Required: 47 hours
Training: 2023-10-28 16:50:49,406-Speed 1115.01 samples/sec   Loss 21.2547   Epoch: 0   Global Step: 12500   Required: 47 hours
Training: 2023-10-28 16:51:06,817-Speed 1102.84 samples/sec   Loss 21.3805   Epoch: 0   Global Step: 12550   Required: 47 hours
Training: 2023-10-28 16:51:23,927-Speed 1122.15 samples/sec   Loss 21.1038   Epoch: 0   Global Step: 12600   Required: 47 hours
Training: 2023-10-28 16:51:41,814-Speed 1073.51 samples/sec   Loss 21.3641   Epoch: 0   Global Step: 12650   Required: 47 hours
Training: 2023-10-28 16:51:59,655-Speed 1076.22 samples/sec   Loss 21.1733   Epoch: 0   Global Step: 12700   Required: 47 hours
Training: 2023-10-28 16:52:17,117-Speed 1099.57 samples/sec   Loss 21.1446   Epoch: 0   Global Step: 12750   Required: 47 hours
Training: 2023-10-28 16:52:34,551-Speed 1101.37 samples/sec   Loss 21.1650   Epoch: 0   Global Step: 12800   Required: 47 hours
Training: 2023-10-28 16:52:51,870-Speed 1108.70 samples/sec   Loss 21.0799   Epoch: 0   Global Step: 12850   Required: 47 hours
Training: 2023-10-28 16:53:09,558-Speed 1085.55 samples/sec   Loss 20.9857   Epoch: 0   Global Step: 12900   Required: 47 hours
Training: 2023-10-28 16:53:26,751-Speed 1116.78 samples/sec   Loss 20.7052   Epoch: 0   Global Step: 12950   Required: 47 hours
Training: 2023-10-28 16:53:44,074-Speed 1108.42 samples/sec   Loss 20.7598   Epoch: 0   Global Step: 13000   Required: 47 hours
Training: 2023-10-28 16:54:01,862-Speed 1079.45 samples/sec   Loss 20.8335   Epoch: 0   Global Step: 13050   Required: 47 hours
Training: 2023-10-28 16:54:18,954-Speed 1123.37 samples/sec   Loss 20.9120   Epoch: 0   Global Step: 13100   Required: 47 hours
Training: 2023-10-28 16:54:36,292-Speed 1107.51 samples/sec   Loss 20.7897   Epoch: 0   Global Step: 13150   Required: 47 hours
Training: 2023-10-28 16:54:53,077-Speed 1143.90 samples/sec   Loss 20.5238   Epoch: 0   Global Step: 13200   Required: 47 hours
Training: 2023-10-28 16:55:09,927-Speed 1139.53 samples/sec   Loss 20.6015   Epoch: 0   Global Step: 13250   Required: 47 hours
Training: 2023-10-28 16:55:26,982-Speed 1125.87 samples/sec   Loss 20.4933   Epoch: 0   Global Step: 13300   Required: 47 hours
Training: 2023-10-28 16:55:44,346-Speed 1105.81 samples/sec   Loss 20.6645   Epoch: 0   Global Step: 13350   Required: 47 hours
Training: 2023-10-28 16:56:01,499-Speed 1119.39 samples/sec   Loss 20.6234   Epoch: 0   Global Step: 13400   Required: 46 hours
Training: 2023-10-28 16:56:18,857-Speed 1106.18 samples/sec   Loss 20.5945   Epoch: 0   Global Step: 13450   Required: 46 hours
Training: 2023-10-28 16:56:37,506-Speed 1029.58 samples/sec   Loss 20.2546   Epoch: 1   Global Step: 13500   Required: 46 hours
Training: 2023-10-28 16:56:54,594-Speed 1123.65 samples/sec   Loss 19.4777   Epoch: 1   Global Step: 13550   Required: 46 hours
Training: 2023-10-28 16:57:11,562-Speed 1131.61 samples/sec   Loss 19.6391   Epoch: 1   Global Step: 13600   Required: 46 hours
Training: 2023-10-28 16:57:28,425-Speed 1138.67 samples/sec   Loss 19.5793   Epoch: 1   Global Step: 13650   Required: 46 hours
Training: 2023-10-28 16:57:45,718-Speed 1110.34 samples/sec   Loss 19.6657   Epoch: 1   Global Step: 13700   Required: 46 hours
Training: 2023-10-28 16:58:02,708-Speed 1130.17 samples/sec   Loss 19.6357   Epoch: 1   Global Step: 13750   Required: 46 hours
Training: 2023-10-28 16:58:20,198-Speed 1097.80 samples/sec   Loss 19.8009   Epoch: 1   Global Step: 13800   Required: 46 hours
Training: 2023-10-28 16:58:37,603-Speed 1103.19 samples/sec   Loss 19.7234   Epoch: 1   Global Step: 13850   Required: 46 hours
Training: 2023-10-28 16:58:54,821-Speed 1115.23 samples/sec   Loss 19.7506   Epoch: 1   Global Step: 13900   Required: 46 hours
Training: 2023-10-28 16:59:11,750-Speed 1134.18 samples/sec   Loss 19.9003   Epoch: 1   Global Step: 13950   Required: 46 hours
Training: 2023-10-28 16:59:28,783-Speed 1127.32 samples/sec   Loss 19.6737   Epoch: 1   Global Step: 14000   Required: 46 hours
Training: 2023-10-28 16:59:45,851-Speed 1124.97 samples/sec   Loss 19.8280   Epoch: 1   Global Step: 14050   Required: 46 hours
Training: 2023-10-28 17:00:02,885-Speed 1127.22 samples/sec   Loss 19.8141   Epoch: 1   Global Step: 14100   Required: 46 hours
Training: 2023-10-28 17:00:20,008-Speed 1121.39 samples/sec   Loss 19.8042   Epoch: 1   Global Step: 14150   Required: 46 hours
Training: 2023-10-28 17:00:36,893-Speed 1137.20 samples/sec   Loss 19.7952   Epoch: 1   Global Step: 14200   Required: 46 hours
Training: 2023-10-28 17:00:53,900-Speed 1129.00 samples/sec   Loss 19.8038   Epoch: 1   Global Step: 14250   Required: 46 hours
Training: 2023-10-28 17:01:10,806-Speed 1135.75 samples/sec   Loss 19.8457   Epoch: 1   Global Step: 14300   Required: 46 hours
Training: 2023-10-28 17:01:27,948-Speed 1120.11 samples/sec   Loss 19.6846   Epoch: 1   Global Step: 14350   Required: 46 hours
Training: 2023-10-28 17:01:44,958-Speed 1128.84 samples/sec   Loss 19.6805   Epoch: 1   Global Step: 14400   Required: 46 hours
Training: 2023-10-28 17:02:02,227-Speed 1111.91 samples/sec   Loss 19.4702   Epoch: 1   Global Step: 14450   Required: 46 hours
Training: 2023-10-28 17:02:20,072-Speed 1075.98 samples/sec   Loss 19.6189   Epoch: 1   Global Step: 14500   Required: 46 hours
Training: 2023-10-28 17:02:37,018-Speed 1133.04 samples/sec   Loss 19.7795   Epoch: 1   Global Step: 14550   Required: 46 hours
Training: 2023-10-28 17:02:54,096-Speed 1124.37 samples/sec   Loss 19.6512   Epoch: 1   Global Step: 14600   Required: 46 hours
Training: 2023-10-28 17:03:11,686-Speed 1091.57 samples/sec   Loss 19.5849   Epoch: 1   Global Step: 14650   Required: 46 hours
Training: 2023-10-28 17:03:28,950-Speed 1112.21 samples/sec   Loss 19.8229   Epoch: 1   Global Step: 14700   Required: 46 hours
Training: 2023-10-28 17:03:46,078-Speed 1121.05 samples/sec   Loss 19.5212   Epoch: 1   Global Step: 14750   Required: 46 hours
Training: 2023-10-28 17:04:03,379-Speed 1109.84 samples/sec   Loss 19.7356   Epoch: 1   Global Step: 14800   Required: 46 hours
Training: 2023-10-28 17:04:20,200-Speed 1141.50 samples/sec   Loss 19.6807   Epoch: 1   Global Step: 14850   Required: 46 hours
Training: 2023-10-28 17:04:37,455-Speed 1112.75 samples/sec   Loss 19.6827   Epoch: 1   Global Step: 14900   Required: 46 hours
Training: 2023-10-28 17:04:54,451-Speed 1129.78 samples/sec   Loss 19.4021   Epoch: 1   Global Step: 14950   Required: 46 hours
Training: 2023-10-28 17:05:11,668-Speed 1115.26 samples/sec   Loss 19.5776   Epoch: 1   Global Step: 15000   Required: 46 hours
Training: 2023-10-28 17:05:28,503-Speed 1140.51 samples/sec   Loss 19.4112   Epoch: 1   Global Step: 15050   Required: 46 hours
Training: 2023-10-28 17:05:45,852-Speed 1106.78 samples/sec   Loss 19.4465   Epoch: 1   Global Step: 15100   Required: 46 hours
Training: 2023-10-28 17:06:02,806-Speed 1132.55 samples/sec   Loss 19.8204   Epoch: 1   Global Step: 15150   Required: 46 hours
Training: 2023-10-28 17:06:19,573-Speed 1145.15 samples/sec   Loss 19.6557   Epoch: 1   Global Step: 15200   Required: 46 hours
Training: 2023-10-28 17:06:36,531-Speed 1132.29 samples/sec   Loss 19.7340   Epoch: 1   Global Step: 15250   Required: 46 hours
Training: 2023-10-28 17:06:53,710-Speed 1117.72 samples/sec   Loss 19.7307   Epoch: 1   Global Step: 15300   Required: 46 hours
Training: 2023-10-28 17:07:10,529-Speed 1141.60 samples/sec   Loss 19.3920   Epoch: 1   Global Step: 15350   Required: 46 hours
Training: 2023-10-28 17:07:27,317-Speed 1143.79 samples/sec   Loss 19.4053   Epoch: 1   Global Step: 15400   Required: 46 hours
Training: 2023-10-28 17:07:44,281-Speed 1131.89 samples/sec   Loss 19.5516   Epoch: 1   Global Step: 15450   Required: 46 hours
Training: 2023-10-28 17:08:01,756-Speed 1098.73 samples/sec   Loss 19.2644   Epoch: 1   Global Step: 15500   Required: 46 hours
Training: 2023-10-28 17:08:19,128-Speed 1105.29 samples/sec   Loss 19.2212   Epoch: 1   Global Step: 15550   Required: 46 hours
Training: 2023-10-28 17:08:35,760-Speed 1154.51 samples/sec   Loss 19.3482   Epoch: 1   Global Step: 15600   Required: 46 hours
Training: 2023-10-28 17:08:52,564-Speed 1142.64 samples/sec   Loss 19.3778   Epoch: 1   Global Step: 15650   Required: 46 hours
Training: 2023-10-28 17:09:09,360-Speed 1143.21 samples/sec   Loss 19.4535   Epoch: 1   Global Step: 15700   Required: 46 hours
Training: 2023-10-28 17:09:26,240-Speed 1137.48 samples/sec   Loss 19.4355   Epoch: 1   Global Step: 15750   Required: 46 hours
Training: 2023-10-28 17:09:43,209-Speed 1131.55 samples/sec   Loss 19.3700   Epoch: 1   Global Step: 15800   Required: 46 hours
Training: 2023-10-28 17:10:00,187-Speed 1130.93 samples/sec   Loss 19.1733   Epoch: 1   Global Step: 15850   Required: 46 hours
Training: 2023-10-28 17:10:17,026-Speed 1140.31 samples/sec   Loss 19.6652   Epoch: 1   Global Step: 15900   Required: 46 hours
Training: 2023-10-28 17:10:34,346-Speed 1108.61 samples/sec   Loss 19.4074   Epoch: 1   Global Step: 15950   Required: 46 hours
Training: 2023-10-28 17:10:51,402-Speed 1125.80 samples/sec   Loss 19.2727   Epoch: 1   Global Step: 16000   Required: 46 hours
Training: 2023-10-28 17:11:08,644-Speed 1113.57 samples/sec   Loss 19.4477   Epoch: 1   Global Step: 16050   Required: 46 hours
Training: 2023-10-28 17:11:25,771-Speed 1121.13 samples/sec   Loss 19.3628   Epoch: 1   Global Step: 16100   Required: 46 hours
Training: 2023-10-28 17:11:42,900-Speed 1120.95 samples/sec   Loss 19.0775   Epoch: 1   Global Step: 16150   Required: 45 hours
Training: 2023-10-28 17:12:01,074-Speed 1056.54 samples/sec   Loss 19.1303   Epoch: 1   Global Step: 16200   Required: 45 hours
Training: 2023-10-28 17:12:18,474-Speed 1103.54 samples/sec   Loss 19.2976   Epoch: 1   Global Step: 16250   Required: 45 hours
Training: 2023-10-28 17:12:35,633-Speed 1119.00 samples/sec   Loss 19.0321   Epoch: 1   Global Step: 16300   Required: 45 hours
Training: 2023-10-28 17:12:52,170-Speed 1161.06 samples/sec   Loss 19.2100   Epoch: 1   Global Step: 16350   Required: 45 hours
Training: 2023-10-28 17:13:09,903-Speed 1082.78 samples/sec   Loss 19.2015   Epoch: 1   Global Step: 16400   Required: 45 hours
Training: 2023-10-28 17:13:26,879-Speed 1131.04 samples/sec   Loss 19.3353   Epoch: 1   Global Step: 16450   Required: 45 hours
Training: 2023-10-28 17:13:44,490-Speed 1090.30 samples/sec   Loss 19.1753   Epoch: 1   Global Step: 16500   Required: 45 hours
Training: 2023-10-28 17:14:01,705-Speed 1115.40 samples/sec   Loss 19.2197   Epoch: 1   Global Step: 16550   Required: 45 hours
Training: 2023-10-28 17:14:18,540-Speed 1140.57 samples/sec   Loss 19.1481   Epoch: 1   Global Step: 16600   Required: 45 hours
Training: 2023-10-28 17:14:35,388-Speed 1139.62 samples/sec   Loss 19.1770   Epoch: 1   Global Step: 16650   Required: 45 hours
Training: 2023-10-28 17:14:52,306-Speed 1134.99 samples/sec   Loss 19.1431   Epoch: 1   Global Step: 16700   Required: 45 hours
Training: 2023-10-28 17:15:09,505-Speed 1116.39 samples/sec   Loss 18.9749   Epoch: 1   Global Step: 16750   Required: 45 hours
