Training: 2023-10-31 13:29:30,981-rank_id: 0
Training: 2023-10-31 14:30:48,551-Speed 1105.37 samples/sec   Loss 23.7919   Epoch: 0   Global Step: 9600   Required: 45 hours
Training: 2023-10-31 14:31:05,452-Speed 1136.08 samples/sec   Loss 23.7952   Epoch: 0   Global Step: 9650   Required: 45 hours
Training: 2023-10-31 14:31:22,845-Speed 1104.00 samples/sec   Loss 23.6139   Epoch: 0   Global Step: 9700   Required: 45 hours
Training: 2023-10-31 14:31:39,824-Speed 1130.84 samples/sec   Loss 23.5035   Epoch: 0   Global Step: 9750   Required: 45 hours
Training: 2023-10-31 14:31:57,423-Speed 1091.02 samples/sec   Loss 23.2555   Epoch: 0   Global Step: 9800   Required: 45 hours
Training: 2023-10-31 14:32:14,707-Speed 1110.95 samples/sec   Loss 23.2070   Epoch: 0   Global Step: 9850   Required: 45 hours
Training: 2023-10-31 14:32:32,004-Speed 1110.09 samples/sec   Loss 23.1553   Epoch: 0   Global Step: 9900   Required: 45 hours
Training: 2023-10-31 14:32:49,069-Speed 1125.13 samples/sec   Loss 23.2457   Epoch: 0   Global Step: 9950   Required: 45 hours
Training: 2023-10-31 14:33:06,066-Speed 1129.66 samples/sec   Loss 23.1096   Epoch: 0   Global Step: 10000   Required: 45 hours
Training: 2023-10-31 14:33:22,795-Speed 1147.81 samples/sec   Loss 22.9587   Epoch: 0   Global Step: 10050   Required: 45 hours
Training: 2023-10-31 14:33:39,966-Speed 1118.25 samples/sec   Loss 23.0692   Epoch: 0   Global Step: 10100   Required: 45 hours
Training: 2023-10-31 14:33:57,218-Speed 1112.99 samples/sec   Loss 22.4692   Epoch: 0   Global Step: 10150   Required: 45 hours
Training: 2023-10-31 14:34:14,450-Speed 1114.23 samples/sec   Loss 22.9346   Epoch: 0   Global Step: 10200   Required: 45 hours
Training: 2023-10-31 14:34:31,988-Speed 1094.83 samples/sec   Loss 22.8786   Epoch: 0   Global Step: 10250   Required: 45 hours
Training: 2023-10-31 14:34:49,367-Speed 1104.87 samples/sec   Loss 22.9782   Epoch: 0   Global Step: 10300   Required: 45 hours
Training: 2023-10-31 14:35:07,112-Speed 1082.04 samples/sec   Loss 22.7485   Epoch: 0   Global Step: 10350   Required: 45 hours
Training: 2023-10-31 14:35:24,332-Speed 1115.06 samples/sec   Loss 22.9570   Epoch: 0   Global Step: 10400   Required: 45 hours
Training: 2023-10-31 14:35:41,586-Speed 1112.84 samples/sec   Loss 22.8217   Epoch: 0   Global Step: 10450   Required: 45 hours
Training: 2023-10-31 14:35:58,616-Speed 1127.47 samples/sec   Loss 22.4148   Epoch: 0   Global Step: 10500   Required: 45 hours
Training: 2023-10-31 14:36:15,971-Speed 1106.40 samples/sec   Loss 22.2862   Epoch: 0   Global Step: 10550   Required: 45 hours
Training: 2023-10-31 14:36:33,485-Speed 1096.35 samples/sec   Loss 22.5969   Epoch: 0   Global Step: 10600   Required: 45 hours
Training: 2023-10-31 14:36:50,777-Speed 1110.41 samples/sec   Loss 22.6653   Epoch: 0   Global Step: 10650   Required: 45 hours
Training: 2023-10-31 14:37:07,726-Speed 1132.84 samples/sec   Loss 22.5548   Epoch: 0   Global Step: 10700   Required: 45 hours
Training: 2023-10-31 14:37:24,769-Speed 1126.62 samples/sec   Loss 22.3801   Epoch: 0   Global Step: 10750   Required: 45 hours
Training: 2023-10-31 14:37:41,889-Speed 1121.57 samples/sec   Loss 22.1085   Epoch: 0   Global Step: 10800   Required: 45 hours
Training: 2023-10-31 14:37:59,124-Speed 1114.12 samples/sec   Loss 22.2714   Epoch: 0   Global Step: 10850   Required: 45 hours
Training: 2023-10-31 14:38:17,106-Speed 1067.75 samples/sec   Loss 21.9686   Epoch: 0   Global Step: 10900   Required: 45 hours
Training: 2023-10-31 14:38:34,440-Speed 1107.76 samples/sec   Loss 22.0264   Epoch: 0   Global Step: 10950   Required: 45 hours
Training: 2023-10-31 14:38:51,809-Speed 1105.44 samples/sec   Loss 21.9885   Epoch: 0   Global Step: 11000   Required: 45 hours
Training: 2023-10-31 14:39:08,776-Speed 1131.73 samples/sec   Loss 22.1287   Epoch: 0   Global Step: 11050   Required: 45 hours
Training: 2023-10-31 14:39:26,174-Speed 1103.62 samples/sec   Loss 21.9673   Epoch: 0   Global Step: 11100   Required: 45 hours
Training: 2023-10-31 14:39:43,644-Speed 1099.12 samples/sec   Loss 21.9609   Epoch: 0   Global Step: 11150   Required: 45 hours
Training: 2023-10-31 14:40:00,873-Speed 1114.48 samples/sec   Loss 21.8373   Epoch: 0   Global Step: 11200   Required: 45 hours
Training: 2023-10-31 14:40:17,866-Speed 1129.94 samples/sec   Loss 22.0543   Epoch: 0   Global Step: 11250   Required: 45 hours
Training: 2023-10-31 14:40:35,088-Speed 1114.88 samples/sec   Loss 21.8786   Epoch: 0   Global Step: 11300   Required: 45 hours
Training: 2023-10-31 14:40:52,366-Speed 1111.31 samples/sec   Loss 21.7403   Epoch: 0   Global Step: 11350   Required: 45 hours
Training: 2023-10-31 14:41:34,354-[lfw][11372]XNorm: 10.243021
Training: 2023-10-31 14:41:34,355-[lfw][11372]Accuracy-Flip: 0.98383+-0.00578
Training: 2023-10-31 14:41:34,355-[lfw][11372]Accuracy-Highest: 0.98383
Training: 2023-10-31 14:42:06,997-[calfw][11372]XNorm: 10.264400
Training: 2023-10-31 14:42:06,997-[calfw][11372]Accuracy-Flip: 0.90283+-0.01457
Training: 2023-10-31 14:42:06,997-[calfw][11372]Accuracy-Highest: 0.90283
Training: 2023-10-31 14:42:39,785-[cplfw][11372]XNorm: 9.430944
Training: 2023-10-31 14:42:39,785-[cplfw][11372]Accuracy-Flip: 0.81500+-0.01934
Training: 2023-10-31 14:42:39,785-[cplfw][11372]Accuracy-Highest: 0.81500
Training: 2023-10-31 14:43:17,081-[cfp_fp][11372]XNorm: 9.239485
Training: 2023-10-31 14:43:17,081-[cfp_fp][11372]Accuracy-Flip: 0.88214+-0.01264
Training: 2023-10-31 14:43:17,082-[cfp_fp][11372]Accuracy-Highest: 0.88214
Training: 2023-10-31 14:43:49,687-[agedb_30][11372]XNorm: 10.043410
Training: 2023-10-31 14:43:49,687-[agedb_30][11372]Accuracy-Flip: 0.87000+-0.02150
Training: 2023-10-31 14:43:49,687-[agedb_30][11372]Accuracy-Highest: 0.87000
Training: 2023-10-31 14:43:59,530-Speed 102.58 samples/sec   Loss 21.3394   Epoch: 0   Global Step: 11400   Required: 47 hours
Training: 2023-10-31 14:44:17,373-Speed 1076.10 samples/sec   Loss 21.5571   Epoch: 0   Global Step: 11450   Required: 47 hours
Training: 2023-10-31 14:44:34,614-Speed 1113.71 samples/sec   Loss 21.5495   Epoch: 0   Global Step: 11500   Required: 47 hours
Training: 2023-10-31 14:44:51,605-Speed 1129.99 samples/sec   Loss 21.5634   Epoch: 0   Global Step: 11550   Required: 47 hours
Training: 2023-10-31 14:45:08,808-Speed 1116.15 samples/sec   Loss 21.0354   Epoch: 0   Global Step: 11600   Required: 46 hours
Training: 2023-10-31 14:45:25,917-Speed 1122.31 samples/sec   Loss 21.3565   Epoch: 0   Global Step: 11650   Required: 46 hours
Training: 2023-10-31 14:45:43,047-Speed 1120.88 samples/sec   Loss 21.3793   Epoch: 0   Global Step: 11700   Required: 46 hours
Training: 2023-10-31 14:46:00,157-Speed 1122.29 samples/sec   Loss 21.4830   Epoch: 0   Global Step: 11750   Required: 46 hours
Training: 2023-10-31 14:46:17,122-Speed 1131.82 samples/sec   Loss 21.2156   Epoch: 0   Global Step: 11800   Required: 46 hours
Training: 2023-10-31 14:46:34,306-Speed 1117.38 samples/sec   Loss 21.0612   Epoch: 0   Global Step: 11850   Required: 46 hours
Training: 2023-10-31 14:46:51,336-Speed 1127.49 samples/sec   Loss 21.3147   Epoch: 0   Global Step: 11900   Required: 46 hours
Training: 2023-10-31 14:47:08,593-Speed 1112.66 samples/sec   Loss 21.1778   Epoch: 0   Global Step: 11950   Required: 46 hours
Training: 2023-10-31 14:47:26,420-Speed 1077.05 samples/sec   Loss 21.1538   Epoch: 0   Global Step: 12000   Required: 46 hours
Training: 2023-10-31 14:47:43,497-Speed 1124.42 samples/sec   Loss 21.0267   Epoch: 0   Global Step: 12050   Required: 46 hours
Training: 2023-10-31 14:48:00,972-Speed 1098.78 samples/sec   Loss 21.2620   Epoch: 0   Global Step: 12100   Required: 46 hours
Training: 2023-10-31 14:48:18,298-Speed 1108.21 samples/sec   Loss 21.0018   Epoch: 0   Global Step: 12150   Required: 46 hours
Training: 2023-10-31 14:48:35,318-Speed 1128.15 samples/sec   Loss 21.0142   Epoch: 0   Global Step: 12200   Required: 46 hours
Training: 2023-10-31 14:48:52,303-Speed 1130.49 samples/sec   Loss 20.8286   Epoch: 0   Global Step: 12250   Required: 46 hours
Training: 2023-10-31 14:49:09,193-Speed 1136.79 samples/sec   Loss 20.8708   Epoch: 0   Global Step: 12300   Required: 46 hours
Training: 2023-10-31 14:49:26,278-Speed 1123.88 samples/sec   Loss 20.7002   Epoch: 0   Global Step: 12350   Required: 46 hours
Training: 2023-10-31 14:49:43,373-Speed 1123.19 samples/sec   Loss 20.9461   Epoch: 0   Global Step: 12400   Required: 46 hours
Training: 2023-10-31 14:50:00,991-Speed 1089.83 samples/sec   Loss 20.8039   Epoch: 0   Global Step: 12450   Required: 46 hours
Training: 2023-10-31 14:50:18,466-Speed 1098.80 samples/sec   Loss 20.7395   Epoch: 0   Global Step: 12500   Required: 46 hours
Training: 2023-10-31 14:50:35,889-Speed 1102.02 samples/sec   Loss 20.8786   Epoch: 0   Global Step: 12550   Required: 46 hours
Training: 2023-10-31 14:50:53,056-Speed 1118.53 samples/sec   Loss 20.6080   Epoch: 0   Global Step: 12600   Required: 46 hours
Training: 2023-10-31 14:51:10,002-Speed 1133.10 samples/sec   Loss 20.7536   Epoch: 0   Global Step: 12650   Required: 46 hours
Training: 2023-10-31 14:51:26,901-Speed 1136.17 samples/sec   Loss 20.5100   Epoch: 0   Global Step: 12700   Required: 46 hours
Training: 2023-10-31 14:51:44,040-Speed 1120.28 samples/sec   Loss 20.4784   Epoch: 0   Global Step: 12750   Required: 46 hours
Training: 2023-10-31 14:52:00,990-Speed 1132.83 samples/sec   Loss 20.5540   Epoch: 0   Global Step: 12800   Required: 46 hours
Training: 2023-10-31 14:52:18,031-Speed 1126.77 samples/sec   Loss 20.4815   Epoch: 0   Global Step: 12850   Required: 46 hours
Training: 2023-10-31 14:52:35,031-Speed 1129.51 samples/sec   Loss 20.4354   Epoch: 0   Global Step: 12900   Required: 46 hours
Training: 2023-10-31 14:52:52,548-Speed 1096.16 samples/sec   Loss 20.2587   Epoch: 0   Global Step: 12950   Required: 46 hours
Training: 2023-10-31 14:53:09,759-Speed 1115.63 samples/sec   Loss 20.1555   Epoch: 0   Global Step: 13000   Required: 46 hours
Training: 2023-10-31 14:53:27,294-Speed 1095.00 samples/sec   Loss 20.2789   Epoch: 0   Global Step: 13050   Required: 46 hours
Training: 2023-10-31 14:53:44,744-Speed 1100.33 samples/sec   Loss 20.3338   Epoch: 0   Global Step: 13100   Required: 46 hours
Training: 2023-10-31 14:54:01,771-Speed 1127.74 samples/sec   Loss 20.2875   Epoch: 0   Global Step: 13150   Required: 46 hours
Training: 2023-10-31 14:54:18,840-Speed 1124.92 samples/sec   Loss 19.9992   Epoch: 0   Global Step: 13200   Required: 46 hours
Training: 2023-10-31 14:54:35,864-Speed 1127.91 samples/sec   Loss 20.1148   Epoch: 0   Global Step: 13250   Required: 46 hours
Training: 2023-10-31 14:54:52,560-Speed 1150.05 samples/sec   Loss 19.9287   Epoch: 0   Global Step: 13300   Required: 46 hours
Training: 2023-10-31 14:55:09,687-Speed 1121.10 samples/sec   Loss 20.0667   Epoch: 0   Global Step: 13350   Required: 46 hours
Training: 2023-10-31 14:55:26,968-Speed 1111.09 samples/sec   Loss 20.1377   Epoch: 0   Global Step: 13400   Required: 46 hours
Training: 2023-10-31 14:55:44,007-Speed 1126.88 samples/sec   Loss 20.1290   Epoch: 0   Global Step: 13450   Required: 46 hours
Training: 2023-10-31 14:56:03,175-Speed 1001.72 samples/sec   Loss 19.6120   Epoch: 1   Global Step: 13500   Required: 46 hours
Training: 2023-10-31 14:56:20,391-Speed 1115.31 samples/sec   Loss 18.9329   Epoch: 1   Global Step: 13550   Required: 46 hours
Training: 2023-10-31 14:56:37,358-Speed 1131.69 samples/sec   Loss 19.0211   Epoch: 1   Global Step: 13600   Required: 46 hours
Training: 2023-10-31 14:56:54,131-Speed 1144.79 samples/sec   Loss 19.0313   Epoch: 1   Global Step: 13650   Required: 46 hours
Training: 2023-10-31 14:57:11,441-Speed 1109.22 samples/sec   Loss 19.1836   Epoch: 1   Global Step: 13700   Required: 46 hours
Training: 2023-10-31 14:57:28,685-Speed 1113.53 samples/sec   Loss 19.1242   Epoch: 1   Global Step: 13750   Required: 46 hours
Training: 2023-10-31 14:57:45,582-Speed 1136.38 samples/sec   Loss 19.2541   Epoch: 1   Global Step: 13800   Required: 46 hours
Training: 2023-10-31 14:58:02,304-Speed 1148.25 samples/sec   Loss 19.2199   Epoch: 1   Global Step: 13850   Required: 46 hours
Training: 2023-10-31 14:58:19,347-Speed 1126.63 samples/sec   Loss 19.4089   Epoch: 1   Global Step: 13900   Required: 46 hours
Training: 2023-10-31 14:58:36,261-Speed 1135.23 samples/sec   Loss 19.4498   Epoch: 1   Global Step: 13950   Required: 46 hours
Training: 2023-10-31 14:58:53,069-Speed 1142.42 samples/sec   Loss 19.0968   Epoch: 1   Global Step: 14000   Required: 46 hours
Training: 2023-10-31 14:59:10,470-Speed 1103.43 samples/sec   Loss 19.3095   Epoch: 1   Global Step: 14050   Required: 46 hours
Training: 2023-10-31 14:59:27,667-Speed 1116.56 samples/sec   Loss 19.3363   Epoch: 1   Global Step: 14100   Required: 46 hours
Training: 2023-10-31 14:59:44,575-Speed 1135.59 samples/sec   Loss 19.3404   Epoch: 1   Global Step: 14150   Required: 46 hours
Training: 2023-10-31 15:00:02,019-Speed 1100.75 samples/sec   Loss 19.2643   Epoch: 1   Global Step: 14200   Required: 46 hours
Training: 2023-10-31 15:00:18,974-Speed 1132.50 samples/sec   Loss 19.3573   Epoch: 1   Global Step: 14250   Required: 46 hours
Training: 2023-10-31 15:00:35,700-Speed 1147.98 samples/sec   Loss 19.4290   Epoch: 1   Global Step: 14300   Required: 45 hours
Training: 2023-10-31 15:00:52,448-Speed 1146.49 samples/sec   Loss 19.2550   Epoch: 1   Global Step: 14350   Required: 45 hours
Training: 2023-10-31 15:01:09,934-Speed 1098.10 samples/sec   Loss 19.1739   Epoch: 1   Global Step: 14400   Required: 45 hours
Training: 2023-10-31 15:01:26,572-Speed 1154.04 samples/sec   Loss 18.9277   Epoch: 1   Global Step: 14450   Required: 45 hours
Training: 2023-10-31 15:01:43,934-Speed 1105.93 samples/sec   Loss 19.2098   Epoch: 1   Global Step: 14500   Required: 45 hours
Training: 2023-10-31 15:02:00,903-Speed 1131.55 samples/sec   Loss 19.2881   Epoch: 1   Global Step: 14550   Required: 45 hours
Training: 2023-10-31 15:02:17,916-Speed 1128.61 samples/sec   Loss 19.1764   Epoch: 1   Global Step: 14600   Required: 45 hours
Training: 2023-10-31 15:02:35,397-Speed 1098.41 samples/sec   Loss 19.1519   Epoch: 1   Global Step: 14650   Required: 45 hours
Training: 2023-10-31 15:02:52,347-Speed 1132.81 samples/sec   Loss 19.2938   Epoch: 1   Global Step: 14700   Required: 45 hours
Training: 2023-10-31 15:03:09,492-Speed 1119.91 samples/sec   Loss 19.0945   Epoch: 1   Global Step: 14750   Required: 45 hours
Training: 2023-10-31 15:03:26,135-Speed 1153.72 samples/sec   Loss 19.2309   Epoch: 1   Global Step: 14800   Required: 45 hours
Training: 2023-10-31 15:03:42,941-Speed 1142.55 samples/sec   Loss 19.2730   Epoch: 1   Global Step: 14850   Required: 45 hours
Training: 2023-10-31 15:03:59,595-Speed 1152.96 samples/sec   Loss 19.2104   Epoch: 1   Global Step: 14900   Required: 45 hours
Training: 2023-10-31 15:04:16,514-Speed 1134.87 samples/sec   Loss 18.8516   Epoch: 1   Global Step: 14950   Required: 45 hours
Training: 2023-10-31 15:04:33,482-Speed 1131.62 samples/sec   Loss 19.0376   Epoch: 1   Global Step: 15000   Required: 45 hours
Training: 2023-10-31 15:04:50,325-Speed 1140.03 samples/sec   Loss 18.9401   Epoch: 1   Global Step: 15050   Required: 45 hours
Training: 2023-10-31 15:05:07,095-Speed 1144.95 samples/sec   Loss 18.9546   Epoch: 1   Global Step: 15100   Required: 45 hours
Training: 2023-10-31 15:05:23,860-Speed 1145.34 samples/sec   Loss 19.3133   Epoch: 1   Global Step: 15150   Required: 45 hours
Training: 2023-10-31 15:05:41,313-Speed 1100.14 samples/sec   Loss 19.1713   Epoch: 1   Global Step: 15200   Required: 45 hours
Training: 2023-10-31 15:05:58,545-Speed 1114.29 samples/sec   Loss 19.3472   Epoch: 1   Global Step: 15250   Required: 45 hours
Training: 2023-10-31 15:06:15,362-Speed 1141.77 samples/sec   Loss 19.2226   Epoch: 1   Global Step: 15300   Required: 45 hours
Training: 2023-10-31 15:06:31,941-Speed 1158.22 samples/sec   Loss 18.9574   Epoch: 1   Global Step: 15350   Required: 45 hours
Training: 2023-10-31 15:06:48,693-Speed 1146.16 samples/sec   Loss 19.0379   Epoch: 1   Global Step: 15400   Required: 45 hours
Training: 2023-10-31 15:07:05,406-Speed 1148.89 samples/sec   Loss 19.0829   Epoch: 1   Global Step: 15450   Required: 45 hours
Training: 2023-10-31 15:07:22,742-Speed 1107.62 samples/sec   Loss 18.8261   Epoch: 1   Global Step: 15500   Required: 45 hours
Training: 2023-10-31 15:07:39,711-Speed 1131.50 samples/sec   Loss 18.7860   Epoch: 1   Global Step: 15550   Required: 45 hours
Training: 2023-10-31 15:07:56,670-Speed 1132.23 samples/sec   Loss 18.9975   Epoch: 1   Global Step: 15600   Required: 45 hours
Training: 2023-10-31 15:08:13,492-Speed 1141.45 samples/sec   Loss 18.9023   Epoch: 1   Global Step: 15650   Required: 45 hours
Training: 2023-10-31 15:08:30,477-Speed 1130.48 samples/sec   Loss 19.0537   Epoch: 1   Global Step: 15700   Required: 45 hours
Training: 2023-10-31 15:08:47,154-Speed 1151.32 samples/sec   Loss 19.0170   Epoch: 1   Global Step: 15750   Required: 45 hours
Training: 2023-10-31 15:09:03,872-Speed 1148.55 samples/sec   Loss 19.0104   Epoch: 1   Global Step: 15800   Required: 45 hours
Training: 2023-10-31 15:09:20,740-Speed 1138.35 samples/sec   Loss 18.7783   Epoch: 1   Global Step: 15850   Required: 45 hours
Training: 2023-10-31 15:09:37,443-Speed 1149.56 samples/sec   Loss 19.2621   Epoch: 1   Global Step: 15900   Required: 45 hours
Training: 2023-10-31 15:09:54,893-Speed 1100.33 samples/sec   Loss 18.9157   Epoch: 1   Global Step: 15950   Required: 45 hours
Training: 2023-10-31 15:10:11,719-Speed 1141.18 samples/sec   Loss 18.8929   Epoch: 1   Global Step: 16000   Required: 45 hours
Training: 2023-10-31 15:10:28,760-Speed 1126.75 samples/sec   Loss 19.0613   Epoch: 1   Global Step: 16050   Required: 45 hours
Training: 2023-10-31 15:10:45,879-Speed 1121.68 samples/sec   Loss 19.0294   Epoch: 1   Global Step: 16100   Required: 45 hours
Training: 2023-10-31 15:11:02,765-Speed 1137.11 samples/sec   Loss 18.7030   Epoch: 1   Global Step: 16150   Required: 45 hours
Training: 2023-10-31 15:11:19,521-Speed 1145.88 samples/sec   Loss 18.7486   Epoch: 1   Global Step: 16200   Required: 45 hours
Training: 2023-10-31 15:11:36,890-Speed 1105.52 samples/sec   Loss 18.9277   Epoch: 1   Global Step: 16250   Required: 45 hours
Training: 2023-10-31 15:11:53,905-Speed 1128.45 samples/sec   Loss 18.5782   Epoch: 1   Global Step: 16300   Required: 45 hours
Training: 2023-10-31 15:12:10,815-Speed 1135.50 samples/sec   Loss 18.8272   Epoch: 1   Global Step: 16350   Required: 45 hours
Training: 2023-10-31 15:12:28,416-Speed 1090.90 samples/sec   Loss 18.8559   Epoch: 1   Global Step: 16400   Required: 45 hours
Training: 2023-10-31 15:12:45,858-Speed 1100.87 samples/sec   Loss 18.9457   Epoch: 1   Global Step: 16450   Required: 45 hours
Training: 2023-10-31 15:13:02,890-Speed 1127.38 samples/sec   Loss 18.8520   Epoch: 1   Global Step: 16500   Required: 45 hours
Training: 2023-10-31 15:13:19,800-Speed 1135.43 samples/sec   Loss 18.8872   Epoch: 1   Global Step: 16550   Required: 45 hours
Training: 2023-10-31 15:13:36,640-Speed 1140.19 samples/sec   Loss 18.8135   Epoch: 1   Global Step: 16600   Required: 45 hours
Training: 2023-10-31 15:13:53,126-Speed 1164.75 samples/sec   Loss 18.8591   Epoch: 1   Global Step: 16650   Required: 45 hours
Training: 2023-10-31 15:14:10,008-Speed 1137.38 samples/sec   Loss 18.7833   Epoch: 1   Global Step: 16700   Required: 45 hours
Training: 2023-10-31 15:14:27,379-Speed 1105.32 samples/sec   Loss 18.5888   Epoch: 1   Global Step: 16750   Required: 45 hours
