Training: 2023-10-23 16:26:59,925-rank_id: 0
Training: 2023-10-23 17:28:09,452-Speed 1109.62 samples/sec   Loss 26.2673   Epoch: 0   Global Step: 9600   Required: 45 hours
Training: 2023-10-23 17:28:26,422-Speed 1131.45 samples/sec   Loss 26.3962   Epoch: 0   Global Step: 9650   Required: 45 hours
Training: 2023-10-23 17:28:43,375-Speed 1132.61 samples/sec   Loss 26.0987   Epoch: 0   Global Step: 9700   Required: 45 hours
Training: 2023-10-23 17:29:00,563-Speed 1117.11 samples/sec   Loss 26.0411   Epoch: 0   Global Step: 9750   Required: 45 hours
Training: 2023-10-23 17:29:18,009-Speed 1100.60 samples/sec   Loss 25.6763   Epoch: 0   Global Step: 9800   Required: 45 hours
Training: 2023-10-23 17:29:35,028-Speed 1128.16 samples/sec   Loss 25.5109   Epoch: 0   Global Step: 9850   Required: 45 hours
Training: 2023-10-23 17:29:52,009-Speed 1130.78 samples/sec   Loss 25.5898   Epoch: 0   Global Step: 9900   Required: 45 hours
Training: 2023-10-23 17:30:08,918-Speed 1135.52 samples/sec   Loss 25.6089   Epoch: 0   Global Step: 9950   Required: 45 hours
Training: 2023-10-23 17:30:25,915-Speed 1129.71 samples/sec   Loss 25.6204   Epoch: 0   Global Step: 10000   Required: 45 hours
Training: 2023-10-23 17:30:42,783-Speed 1138.29 samples/sec   Loss 25.3521   Epoch: 0   Global Step: 10050   Required: 45 hours
Training: 2023-10-23 17:30:59,971-Speed 1117.13 samples/sec   Loss 25.3840   Epoch: 0   Global Step: 10100   Required: 45 hours
Training: 2023-10-23 17:31:17,138-Speed 1118.51 samples/sec   Loss 24.7831   Epoch: 0   Global Step: 10150   Required: 45 hours
Training: 2023-10-23 17:31:34,273-Speed 1120.53 samples/sec   Loss 25.3240   Epoch: 0   Global Step: 10200   Required: 45 hours
Training: 2023-10-23 17:31:51,327-Speed 1125.98 samples/sec   Loss 25.2829   Epoch: 0   Global Step: 10250   Required: 45 hours
Training: 2023-10-23 17:32:08,641-Speed 1108.95 samples/sec   Loss 25.3326   Epoch: 0   Global Step: 10300   Required: 45 hours
Training: 2023-10-23 17:32:26,474-Speed 1076.76 samples/sec   Loss 25.0270   Epoch: 0   Global Step: 10350   Required: 45 hours
Training: 2023-10-23 17:32:43,700-Speed 1114.65 samples/sec   Loss 25.1459   Epoch: 0   Global Step: 10400   Required: 45 hours
Training: 2023-10-23 17:33:01,176-Speed 1098.68 samples/sec   Loss 25.0781   Epoch: 0   Global Step: 10450   Required: 45 hours
Training: 2023-10-23 17:33:18,729-Speed 1093.91 samples/sec   Loss 24.7977   Epoch: 0   Global Step: 10500   Required: 45 hours
Training: 2023-10-23 17:33:35,972-Speed 1113.56 samples/sec   Loss 24.5265   Epoch: 0   Global Step: 10550   Required: 45 hours
Training: 2023-10-23 17:33:53,432-Speed 1099.70 samples/sec   Loss 24.7542   Epoch: 0   Global Step: 10600   Required: 45 hours
Training: 2023-10-23 17:34:10,728-Speed 1110.14 samples/sec   Loss 24.6641   Epoch: 0   Global Step: 10650   Required: 45 hours
Training: 2023-10-23 17:34:28,359-Speed 1089.10 samples/sec   Loss 24.7067   Epoch: 0   Global Step: 10700   Required: 45 hours
Training: 2023-10-23 17:34:45,761-Speed 1103.37 samples/sec   Loss 24.4442   Epoch: 0   Global Step: 10750   Required: 45 hours
Training: 2023-10-23 17:35:02,892-Speed 1120.80 samples/sec   Loss 24.3531   Epoch: 0   Global Step: 10800   Required: 45 hours
Training: 2023-10-23 17:35:20,198-Speed 1109.50 samples/sec   Loss 24.5144   Epoch: 0   Global Step: 10850   Required: 45 hours
Training: 2023-10-23 17:35:37,987-Speed 1079.39 samples/sec   Loss 24.1763   Epoch: 0   Global Step: 10900   Required: 45 hours
Training: 2023-10-23 17:35:55,593-Speed 1090.63 samples/sec   Loss 24.2668   Epoch: 0   Global Step: 10950   Required: 45 hours
Training: 2023-10-23 17:36:12,860-Speed 1112.01 samples/sec   Loss 24.2739   Epoch: 0   Global Step: 11000   Required: 45 hours
Training: 2023-10-23 17:36:30,145-Speed 1110.83 samples/sec   Loss 24.1591   Epoch: 0   Global Step: 11050   Required: 45 hours
Training: 2023-10-23 17:36:47,820-Speed 1086.39 samples/sec   Loss 24.1061   Epoch: 0   Global Step: 11100   Required: 45 hours
Training: 2023-10-23 17:37:05,339-Speed 1095.99 samples/sec   Loss 24.1633   Epoch: 0   Global Step: 11150   Required: 45 hours
Training: 2023-10-23 17:37:22,716-Speed 1104.94 samples/sec   Loss 24.0119   Epoch: 0   Global Step: 11200   Required: 45 hours
Training: 2023-10-23 17:37:40,049-Speed 1107.77 samples/sec   Loss 24.1893   Epoch: 0   Global Step: 11250   Required: 45 hours
Training: 2023-10-23 17:37:57,501-Speed 1100.24 samples/sec   Loss 23.9144   Epoch: 0   Global Step: 11300   Required: 45 hours
Training: 2023-10-23 17:38:14,762-Speed 1112.38 samples/sec   Loss 23.8569   Epoch: 0   Global Step: 11350   Required: 45 hours
Training: 2023-10-23 17:38:54,835-[lfw][11372]XNorm: 10.436452
Training: 2023-10-23 17:38:54,836-[lfw][11372]Accuracy-Flip: 0.97883+-0.00730
Training: 2023-10-23 17:38:54,836-[lfw][11372]Accuracy-Highest: 0.97883
Training: 2023-10-23 17:39:25,371-[calfw][11372]XNorm: 10.393591
Training: 2023-10-23 17:39:25,372-[calfw][11372]Accuracy-Flip: 0.89200+-0.01303
Training: 2023-10-23 17:39:25,372-[calfw][11372]Accuracy-Highest: 0.89200
Training: 2023-10-23 17:39:55,993-[cplfw][11372]XNorm: 10.072926
Training: 2023-10-23 17:39:55,994-[cplfw][11372]Accuracy-Flip: 0.78283+-0.02987
Training: 2023-10-23 17:39:55,994-[cplfw][11372]Accuracy-Highest: 0.78283
Training: 2023-10-23 17:40:31,448-[cfp_fp][11372]XNorm: 9.829544
Training: 2023-10-23 17:40:31,448-[cfp_fp][11372]Accuracy-Flip: 0.84971+-0.01376
Training: 2023-10-23 17:40:31,448-[cfp_fp][11372]Accuracy-Highest: 0.84971
Training: 2023-10-23 17:40:58,814-[agedb_30][11372]XNorm: 10.028341
Training: 2023-10-23 17:40:58,814-[agedb_30][11372]Accuracy-Flip: 0.86267+-0.02110
Training: 2023-10-23 17:40:58,814-[agedb_30][11372]Accuracy-Highest: 0.86267
Training: 2023-10-23 17:41:08,504-Speed 110.51 samples/sec   Loss 23.6051   Epoch: 0   Global Step: 11400   Required: 46 hours
Training: 2023-10-23 17:41:26,104-Speed 1091.00 samples/sec   Loss 23.7798   Epoch: 0   Global Step: 11450   Required: 46 hours
Training: 2023-10-23 17:41:43,288-Speed 1117.40 samples/sec   Loss 23.6213   Epoch: 0   Global Step: 11500   Required: 46 hours
Training: 2023-10-23 17:42:00,923-Speed 1088.78 samples/sec   Loss 23.6032   Epoch: 0   Global Step: 11550   Required: 46 hours
Training: 2023-10-23 17:42:18,059-Speed 1120.56 samples/sec   Loss 23.2146   Epoch: 0   Global Step: 11600   Required: 46 hours
Training: 2023-10-23 17:42:36,303-Speed 1052.41 samples/sec   Loss 23.3137   Epoch: 0   Global Step: 11650   Required: 46 hours
Training: 2023-10-23 17:42:53,634-Speed 1107.90 samples/sec   Loss 23.5494   Epoch: 0   Global Step: 11700   Required: 46 hours
Training: 2023-10-23 17:43:10,973-Speed 1107.39 samples/sec   Loss 23.5227   Epoch: 0   Global Step: 11750   Required: 46 hours
Training: 2023-10-23 17:43:28,318-Speed 1107.02 samples/sec   Loss 23.3091   Epoch: 0   Global Step: 11800   Required: 46 hours
Training: 2023-10-23 17:43:46,506-Speed 1055.72 samples/sec   Loss 23.0983   Epoch: 0   Global Step: 11850   Required: 46 hours
Training: 2023-10-23 17:44:04,128-Speed 1089.59 samples/sec   Loss 23.4903   Epoch: 0   Global Step: 11900   Required: 46 hours
Training: 2023-10-23 17:44:21,819-Speed 1085.36 samples/sec   Loss 23.2713   Epoch: 0   Global Step: 11950   Required: 46 hours
Training: 2023-10-23 17:44:39,025-Speed 1115.94 samples/sec   Loss 23.2709   Epoch: 0   Global Step: 12000   Required: 46 hours
Training: 2023-10-23 17:44:56,684-Speed 1087.36 samples/sec   Loss 23.2375   Epoch: 0   Global Step: 12050   Required: 46 hours
Training: 2023-10-23 17:45:14,465-Speed 1079.86 samples/sec   Loss 23.3144   Epoch: 0   Global Step: 12100   Required: 46 hours
Training: 2023-10-23 17:45:32,355-Speed 1073.29 samples/sec   Loss 23.0978   Epoch: 0   Global Step: 12150   Required: 46 hours
Training: 2023-10-23 17:45:49,645-Speed 1110.53 samples/sec   Loss 23.0113   Epoch: 0   Global Step: 12200   Required: 46 hours
Training: 2023-10-23 17:46:07,003-Speed 1106.15 samples/sec   Loss 22.8019   Epoch: 0   Global Step: 12250   Required: 46 hours
Training: 2023-10-23 17:46:24,062-Speed 1125.57 samples/sec   Loss 22.8353   Epoch: 0   Global Step: 12300   Required: 46 hours
Training: 2023-10-23 17:46:41,151-Speed 1123.62 samples/sec   Loss 22.7617   Epoch: 0   Global Step: 12350   Required: 46 hours
Training: 2023-10-23 17:46:58,466-Speed 1108.92 samples/sec   Loss 22.9754   Epoch: 0   Global Step: 12400   Required: 46 hours
Training: 2023-10-23 17:47:15,847-Speed 1104.70 samples/sec   Loss 22.8262   Epoch: 0   Global Step: 12450   Required: 46 hours
Training: 2023-10-23 17:47:33,402-Speed 1093.81 samples/sec   Loss 22.7446   Epoch: 0   Global Step: 12500   Required: 46 hours
Training: 2023-10-23 17:47:51,202-Speed 1078.69 samples/sec   Loss 22.8539   Epoch: 0   Global Step: 12550   Required: 46 hours
Training: 2023-10-23 17:48:08,466-Speed 1112.18 samples/sec   Loss 22.5241   Epoch: 0   Global Step: 12600   Required: 46 hours
Training: 2023-10-23 17:48:26,019-Speed 1093.91 samples/sec   Loss 22.7702   Epoch: 0   Global Step: 12650   Required: 46 hours
Training: 2023-10-23 17:48:43,199-Speed 1117.63 samples/sec   Loss 22.4039   Epoch: 0   Global Step: 12700   Required: 46 hours
Training: 2023-10-23 17:49:00,130-Speed 1134.08 samples/sec   Loss 22.5351   Epoch: 0   Global Step: 12750   Required: 46 hours
Training: 2023-10-23 17:49:17,245-Speed 1121.87 samples/sec   Loss 22.5869   Epoch: 0   Global Step: 12800   Required: 46 hours
Training: 2023-10-23 17:49:34,763-Speed 1096.13 samples/sec   Loss 22.4563   Epoch: 0   Global Step: 12850   Required: 46 hours
Training: 2023-10-23 17:49:52,297-Speed 1095.08 samples/sec   Loss 22.3665   Epoch: 0   Global Step: 12900   Required: 46 hours
Training: 2023-10-23 17:50:10,333-Speed 1064.61 samples/sec   Loss 22.1878   Epoch: 0   Global Step: 12950   Required: 46 hours
Training: 2023-10-23 17:50:28,026-Speed 1085.21 samples/sec   Loss 22.1715   Epoch: 0   Global Step: 13000   Required: 46 hours
Training: 2023-10-23 17:50:45,149-Speed 1121.40 samples/sec   Loss 22.3550   Epoch: 0   Global Step: 13050   Required: 46 hours
Training: 2023-10-23 17:51:02,371-Speed 1114.92 samples/sec   Loss 22.3657   Epoch: 0   Global Step: 13100   Required: 46 hours
Training: 2023-10-23 17:51:19,386-Speed 1128.48 samples/sec   Loss 22.3079   Epoch: 0   Global Step: 13150   Required: 46 hours
Training: 2023-10-23 17:51:36,471-Speed 1123.82 samples/sec   Loss 21.9497   Epoch: 0   Global Step: 13200   Required: 46 hours
Training: 2023-10-23 17:51:53,585-Speed 1121.96 samples/sec   Loss 22.1376   Epoch: 0   Global Step: 13250   Required: 46 hours
Training: 2023-10-23 17:52:10,742-Speed 1119.17 samples/sec   Loss 21.8674   Epoch: 0   Global Step: 13300   Required: 46 hours
Training: 2023-10-23 17:52:28,203-Speed 1099.63 samples/sec   Loss 22.0864   Epoch: 0   Global Step: 13350   Required: 46 hours
Training: 2023-10-23 17:52:45,173-Speed 1131.46 samples/sec   Loss 22.0366   Epoch: 0   Global Step: 13400   Required: 46 hours
Training: 2023-10-23 17:53:02,383-Speed 1115.70 samples/sec   Loss 22.0438   Epoch: 0   Global Step: 13450   Required: 46 hours
Training: 2023-10-23 17:53:21,290-Speed 1015.57 samples/sec   Loss 21.5036   Epoch: 1   Global Step: 13500   Required: 46 hours
Training: 2023-10-23 17:53:37,996-Speed 1149.38 samples/sec   Loss 20.8026   Epoch: 1   Global Step: 13550   Required: 46 hours
Training: 2023-10-23 17:53:54,907-Speed 1135.39 samples/sec   Loss 20.9334   Epoch: 1   Global Step: 13600   Required: 46 hours
Training: 2023-10-23 17:54:11,628-Speed 1148.30 samples/sec   Loss 20.9236   Epoch: 1   Global Step: 13650   Required: 46 hours
Training: 2023-10-23 17:54:28,412-Speed 1144.02 samples/sec   Loss 21.0318   Epoch: 1   Global Step: 13700   Required: 46 hours
Training: 2023-10-23 17:54:45,423-Speed 1128.78 samples/sec   Loss 21.0183   Epoch: 1   Global Step: 13750   Required: 46 hours
Training: 2023-10-23 17:55:02,317-Speed 1136.58 samples/sec   Loss 21.0771   Epoch: 1   Global Step: 13800   Required: 46 hours
Training: 2023-10-23 17:55:19,547-Speed 1114.39 samples/sec   Loss 21.1247   Epoch: 1   Global Step: 13850   Required: 46 hours
Training: 2023-10-23 17:55:36,593-Speed 1126.44 samples/sec   Loss 21.2416   Epoch: 1   Global Step: 13900   Required: 46 hours
Training: 2023-10-23 17:55:53,461-Speed 1138.29 samples/sec   Loss 21.2251   Epoch: 1   Global Step: 13950   Required: 46 hours
Training: 2023-10-23 17:56:10,085-Speed 1155.06 samples/sec   Loss 21.0928   Epoch: 1   Global Step: 14000   Required: 46 hours
Training: 2023-10-23 17:56:26,740-Speed 1152.82 samples/sec   Loss 21.1437   Epoch: 1   Global Step: 14050   Required: 45 hours
Training: 2023-10-23 17:56:43,377-Speed 1154.13 samples/sec   Loss 21.2101   Epoch: 1   Global Step: 14100   Required: 45 hours
Training: 2023-10-23 17:57:00,362-Speed 1130.50 samples/sec   Loss 21.1441   Epoch: 1   Global Step: 14150   Required: 45 hours
Training: 2023-10-23 17:57:16,895-Speed 1161.39 samples/sec   Loss 21.1223   Epoch: 1   Global Step: 14200   Required: 45 hours
Training: 2023-10-23 17:57:33,463-Speed 1158.92 samples/sec   Loss 21.1797   Epoch: 1   Global Step: 14250   Required: 45 hours
Training: 2023-10-23 17:57:50,254-Speed 1143.56 samples/sec   Loss 21.1885   Epoch: 1   Global Step: 14300   Required: 45 hours
Training: 2023-10-23 17:58:07,312-Speed 1125.61 samples/sec   Loss 21.1504   Epoch: 1   Global Step: 14350   Required: 45 hours
Training: 2023-10-23 17:58:24,209-Speed 1136.38 samples/sec   Loss 21.0521   Epoch: 1   Global Step: 14400   Required: 45 hours
Training: 2023-10-23 17:58:41,066-Speed 1139.04 samples/sec   Loss 20.8071   Epoch: 1   Global Step: 14450   Required: 45 hours
Training: 2023-10-23 17:58:57,793-Speed 1147.95 samples/sec   Loss 20.9440   Epoch: 1   Global Step: 14500   Required: 45 hours
Training: 2023-10-23 17:59:14,828-Speed 1127.16 samples/sec   Loss 21.0959   Epoch: 1   Global Step: 14550   Required: 45 hours
Training: 2023-10-23 17:59:31,972-Speed 1119.95 samples/sec   Loss 20.9660   Epoch: 1   Global Step: 14600   Required: 45 hours
Training: 2023-10-23 17:59:48,879-Speed 1135.72 samples/sec   Loss 20.9401   Epoch: 1   Global Step: 14650   Required: 45 hours
Training: 2023-10-23 18:00:06,110-Speed 1114.32 samples/sec   Loss 21.1243   Epoch: 1   Global Step: 14700   Required: 45 hours
Training: 2023-10-23 18:00:23,009-Speed 1136.27 samples/sec   Loss 20.7688   Epoch: 1   Global Step: 14750   Required: 45 hours
Training: 2023-10-23 18:00:39,821-Speed 1142.12 samples/sec   Loss 21.0415   Epoch: 1   Global Step: 14800   Required: 45 hours
Training: 2023-10-23 18:00:56,643-Speed 1141.44 samples/sec   Loss 21.0142   Epoch: 1   Global Step: 14850   Required: 45 hours
Training: 2023-10-23 18:01:13,646-Speed 1129.25 samples/sec   Loss 21.0048   Epoch: 1   Global Step: 14900   Required: 45 hours
Training: 2023-10-23 18:01:30,363-Speed 1148.59 samples/sec   Loss 20.6920   Epoch: 1   Global Step: 14950   Required: 45 hours
Training: 2023-10-23 18:01:47,073-Speed 1149.11 samples/sec   Loss 20.9114   Epoch: 1   Global Step: 15000   Required: 45 hours
Training: 2023-10-23 18:02:03,978-Speed 1135.79 samples/sec   Loss 20.7821   Epoch: 1   Global Step: 15050   Required: 45 hours
Training: 2023-10-23 18:02:20,889-Speed 1135.48 samples/sec   Loss 20.7780   Epoch: 1   Global Step: 15100   Required: 45 hours
Training: 2023-10-23 18:02:37,857-Speed 1131.59 samples/sec   Loss 21.1182   Epoch: 1   Global Step: 15150   Required: 45 hours
Training: 2023-10-23 18:02:54,695-Speed 1140.36 samples/sec   Loss 20.9396   Epoch: 1   Global Step: 15200   Required: 45 hours
Training: 2023-10-23 18:03:11,390-Speed 1150.13 samples/sec   Loss 21.0834   Epoch: 1   Global Step: 15250   Required: 45 hours
Training: 2023-10-23 18:03:28,337-Speed 1132.95 samples/sec   Loss 21.0666   Epoch: 1   Global Step: 15300   Required: 45 hours
Training: 2023-10-23 18:03:45,160-Speed 1141.37 samples/sec   Loss 20.7358   Epoch: 1   Global Step: 15350   Required: 45 hours
Training: 2023-10-23 18:04:01,880-Speed 1148.40 samples/sec   Loss 20.7331   Epoch: 1   Global Step: 15400   Required: 45 hours
Training: 2023-10-23 18:04:18,739-Speed 1138.95 samples/sec   Loss 20.9019   Epoch: 1   Global Step: 15450   Required: 45 hours
Training: 2023-10-23 18:04:36,281-Speed 1094.59 samples/sec   Loss 20.6651   Epoch: 1   Global Step: 15500   Required: 45 hours
Training: 2023-10-23 18:04:53,130-Speed 1139.59 samples/sec   Loss 20.6290   Epoch: 1   Global Step: 15550   Required: 45 hours
Training: 2023-10-23 18:05:09,927-Speed 1143.15 samples/sec   Loss 20.6760   Epoch: 1   Global Step: 15600   Required: 45 hours
Training: 2023-10-23 18:05:26,746-Speed 1141.63 samples/sec   Loss 20.6768   Epoch: 1   Global Step: 15650   Required: 45 hours
Training: 2023-10-23 18:05:43,803-Speed 1125.72 samples/sec   Loss 20.8401   Epoch: 1   Global Step: 15700   Required: 45 hours
Training: 2023-10-23 18:06:00,611-Speed 1142.34 samples/sec   Loss 20.7418   Epoch: 1   Global Step: 15750   Required: 45 hours
Training: 2023-10-23 18:06:17,412-Speed 1142.88 samples/sec   Loss 20.7309   Epoch: 1   Global Step: 15800   Required: 45 hours
Training: 2023-10-23 18:06:34,186-Speed 1144.68 samples/sec   Loss 20.4958   Epoch: 1   Global Step: 15850   Required: 45 hours
Training: 2023-10-23 18:06:51,363-Speed 1117.84 samples/sec   Loss 20.9331   Epoch: 1   Global Step: 15900   Required: 45 hours
Training: 2023-10-23 18:07:08,186-Speed 1141.41 samples/sec   Loss 20.7095   Epoch: 1   Global Step: 15950   Required: 45 hours
Training: 2023-10-23 18:07:25,129-Speed 1133.29 samples/sec   Loss 20.6360   Epoch: 1   Global Step: 16000   Required: 45 hours
Training: 2023-10-23 18:07:42,243-Speed 1121.96 samples/sec   Loss 20.8594   Epoch: 1   Global Step: 16050   Required: 45 hours
Training: 2023-10-23 18:07:59,085-Speed 1140.05 samples/sec   Loss 20.6828   Epoch: 1   Global Step: 16100   Required: 45 hours
Training: 2023-10-23 18:08:16,124-Speed 1126.90 samples/sec   Loss 20.4804   Epoch: 1   Global Step: 16150   Required: 45 hours
Training: 2023-10-23 18:08:32,687-Speed 1159.26 samples/sec   Loss 20.4674   Epoch: 1   Global Step: 16200   Required: 45 hours
Training: 2023-10-23 18:08:49,228-Speed 1160.87 samples/sec   Loss 20.5892   Epoch: 1   Global Step: 16250   Required: 45 hours
Training: 2023-10-23 18:09:05,983-Speed 1145.97 samples/sec   Loss 20.3110   Epoch: 1   Global Step: 16300   Required: 45 hours
Training: 2023-10-23 18:09:22,841-Speed 1138.97 samples/sec   Loss 20.5140   Epoch: 1   Global Step: 16350   Required: 45 hours
Training: 2023-10-23 18:09:39,842-Speed 1129.47 samples/sec   Loss 20.5864   Epoch: 1   Global Step: 16400   Required: 45 hours
Training: 2023-10-23 18:09:56,569-Speed 1147.89 samples/sec   Loss 20.6107   Epoch: 1   Global Step: 16450   Required: 45 hours
Training: 2023-10-23 18:10:13,555-Speed 1130.40 samples/sec   Loss 20.5431   Epoch: 1   Global Step: 16500   Required: 45 hours
Training: 2023-10-23 18:10:30,346-Speed 1143.51 samples/sec   Loss 20.6088   Epoch: 1   Global Step: 16550   Required: 45 hours
Training: 2023-10-23 18:10:47,122-Speed 1144.60 samples/sec   Loss 20.4159   Epoch: 1   Global Step: 16600   Required: 45 hours
Training: 2023-10-23 18:11:03,793-Speed 1151.73 samples/sec   Loss 20.5336   Epoch: 1   Global Step: 16650   Required: 45 hours
Training: 2023-10-23 18:11:21,085-Speed 1110.44 samples/sec   Loss 20.4315   Epoch: 1   Global Step: 16700   Required: 45 hours
Training: 2023-10-23 18:11:37,980-Speed 1136.56 samples/sec   Loss 20.3207   Epoch: 1   Global Step: 16750   Required: 45 hours
