Training: 2023-10-25 15:08:57,648-rank_id: 0
Training: 2023-10-25 16:19:35,115-Speed 1108.43 samples/sec   Loss 22.4305   Epoch: 0   Global Step: 9550   Required: 47 hours
Training: 2023-10-25 16:19:52,794-Speed 1086.12 samples/sec   Loss 22.3795   Epoch: 0   Global Step: 9600   Required: 47 hours
Training: 2023-10-25 16:20:10,753-Speed 1069.18 samples/sec   Loss 22.5352   Epoch: 0   Global Step: 9650   Required: 47 hours
Training: 2023-10-25 16:20:28,351-Speed 1091.07 samples/sec   Loss 22.3245   Epoch: 0   Global Step: 9700   Required: 47 hours
Training: 2023-10-25 16:20:45,663-Speed 1109.13 samples/sec   Loss 22.2736   Epoch: 0   Global Step: 9750   Required: 47 hours
Training: 2023-10-25 16:21:02,719-Speed 1125.80 samples/sec   Loss 21.9397   Epoch: 0   Global Step: 9800   Required: 47 hours
Training: 2023-10-25 16:21:19,898-Speed 1117.70 samples/sec   Loss 21.8618   Epoch: 0   Global Step: 9850   Required: 47 hours
Training: 2023-10-25 16:21:37,600-Speed 1084.69 samples/sec   Loss 21.7896   Epoch: 0   Global Step: 9900   Required: 47 hours
Training: 2023-10-25 16:21:55,108-Speed 1096.74 samples/sec   Loss 21.9289   Epoch: 0   Global Step: 9950   Required: 47 hours
Training: 2023-10-25 16:22:12,358-Speed 1113.08 samples/sec   Loss 21.9469   Epoch: 0   Global Step: 10000   Required: 47 hours
Training: 2023-10-25 16:22:30,300-Speed 1070.19 samples/sec   Loss 21.6226   Epoch: 0   Global Step: 10050   Required: 47 hours
Training: 2023-10-25 16:22:47,976-Speed 1086.31 samples/sec   Loss 21.7005   Epoch: 0   Global Step: 10100   Required: 47 hours
Training: 2023-10-25 16:23:05,682-Speed 1084.43 samples/sec   Loss 21.0951   Epoch: 0   Global Step: 10150   Required: 47 hours
Training: 2023-10-25 16:23:23,785-Speed 1060.68 samples/sec   Loss 21.5764   Epoch: 0   Global Step: 10200   Required: 47 hours
Training: 2023-10-25 16:23:40,998-Speed 1115.48 samples/sec   Loss 21.7669   Epoch: 0   Global Step: 10250   Required: 47 hours
Training: 2023-10-25 16:23:58,803-Speed 1078.40 samples/sec   Loss 21.6984   Epoch: 0   Global Step: 10300   Required: 47 hours
Training: 2023-10-25 16:24:16,930-Speed 1059.27 samples/sec   Loss 21.3340   Epoch: 0   Global Step: 10350   Required: 47 hours
Training: 2023-10-25 16:24:34,393-Speed 1099.56 samples/sec   Loss 21.6475   Epoch: 0   Global Step: 10400   Required: 46 hours
Training: 2023-10-25 16:24:51,662-Speed 1111.88 samples/sec   Loss 21.4870   Epoch: 0   Global Step: 10450   Required: 46 hours
Training: 2023-10-25 16:25:08,821-Speed 1119.07 samples/sec   Loss 21.2793   Epoch: 0   Global Step: 10500   Required: 46 hours
Training: 2023-10-25 16:25:26,021-Speed 1116.32 samples/sec   Loss 21.1244   Epoch: 0   Global Step: 10550   Required: 46 hours
Training: 2023-10-25 16:25:43,624-Speed 1090.81 samples/sec   Loss 21.3979   Epoch: 0   Global Step: 10600   Required: 46 hours
Training: 2023-10-25 16:26:00,829-Speed 1116.01 samples/sec   Loss 21.1922   Epoch: 0   Global Step: 10650   Required: 46 hours
Training: 2023-10-25 16:26:18,090-Speed 1112.36 samples/sec   Loss 21.1540   Epoch: 0   Global Step: 10700   Required: 46 hours
Training: 2023-10-25 16:26:36,048-Speed 1069.23 samples/sec   Loss 21.0245   Epoch: 0   Global Step: 10750   Required: 46 hours
Training: 2023-10-25 16:26:53,391-Speed 1107.17 samples/sec   Loss 20.7330   Epoch: 0   Global Step: 10800   Required: 46 hours
Training: 2023-10-25 16:27:10,828-Speed 1101.14 samples/sec   Loss 21.0795   Epoch: 0   Global Step: 10850   Required: 46 hours
Training: 2023-10-25 16:27:28,783-Speed 1069.42 samples/sec   Loss 20.7797   Epoch: 0   Global Step: 10900   Required: 46 hours
Training: 2023-10-25 16:27:46,366-Speed 1092.02 samples/sec   Loss 20.7455   Epoch: 0   Global Step: 10950   Required: 46 hours
Training: 2023-10-25 16:28:03,694-Speed 1108.12 samples/sec   Loss 20.7392   Epoch: 0   Global Step: 11000   Required: 46 hours
Training: 2023-10-25 16:28:20,888-Speed 1116.74 samples/sec   Loss 20.8238   Epoch: 0   Global Step: 11050   Required: 46 hours
Training: 2023-10-25 16:28:38,217-Speed 1108.02 samples/sec   Loss 20.7257   Epoch: 0   Global Step: 11100   Required: 46 hours
Training: 2023-10-25 16:28:56,183-Speed 1068.72 samples/sec   Loss 20.6332   Epoch: 0   Global Step: 11150   Required: 46 hours
Training: 2023-10-25 16:29:13,652-Speed 1099.14 samples/sec   Loss 20.5177   Epoch: 0   Global Step: 11200   Required: 46 hours
Training: 2023-10-25 16:29:31,290-Speed 1088.66 samples/sec   Loss 20.8358   Epoch: 0   Global Step: 11250   Required: 46 hours
Training: 2023-10-25 16:29:48,759-Speed 1099.14 samples/sec   Loss 20.5496   Epoch: 0   Global Step: 11300   Required: 46 hours
Training: 2023-10-25 16:30:06,117-Speed 1106.16 samples/sec   Loss 20.4661   Epoch: 0   Global Step: 11350   Required: 46 hours
Training: 2023-10-25 16:30:50,716-[lfw][11372]XNorm: 9.598450
Training: 2023-10-25 16:30:50,716-[lfw][11372]Accuracy-Flip: 0.98933+-0.00549
Training: 2023-10-25 16:30:50,716-[lfw][11372]Accuracy-Highest: 0.98933
Training: 2023-10-25 16:31:25,632-[calfw][11372]XNorm: 9.615243
Training: 2023-10-25 16:31:25,633-[calfw][11372]Accuracy-Flip: 0.91817+-0.01336
Training: 2023-10-25 16:31:25,633-[calfw][11372]Accuracy-Highest: 0.91817
Training: 2023-10-25 16:32:00,786-[cplfw][11372]XNorm: 8.725756
Training: 2023-10-25 16:32:00,786-[cplfw][11372]Accuracy-Flip: 0.83733+-0.01943
Training: 2023-10-25 16:32:00,787-[cplfw][11372]Accuracy-Highest: 0.83733
Training: 2023-10-25 16:32:41,671-[cfp_fp][11372]XNorm: 8.646672
Training: 2023-10-25 16:32:41,671-[cfp_fp][11372]Accuracy-Flip: 0.90243+-0.01837
Training: 2023-10-25 16:32:41,671-[cfp_fp][11372]Accuracy-Highest: 0.90243
Training: 2023-10-25 16:33:16,301-[agedb_30][11372]XNorm: 9.245697
Training: 2023-10-25 16:33:16,302-[agedb_30][11372]Accuracy-Flip: 0.89000+-0.01979
Training: 2023-10-25 16:33:16,302-[agedb_30][11372]Accuracy-Highest: 0.89000
Training: 2023-10-25 16:33:26,033-Speed 96.04 samples/sec   Loss 20.0819   Epoch: 0   Global Step: 11400   Required: 48 hours
Training: 2023-10-25 16:33:43,997-Speed 1068.87 samples/sec   Loss 20.4514   Epoch: 0   Global Step: 11450   Required: 48 hours
Training: 2023-10-25 16:34:02,226-Speed 1053.33 samples/sec   Loss 20.2216   Epoch: 0   Global Step: 11500   Required: 48 hours
Training: 2023-10-25 16:34:19,694-Speed 1099.19 samples/sec   Loss 20.1791   Epoch: 0   Global Step: 11550   Required: 48 hours
Training: 2023-10-25 16:34:37,369-Speed 1086.36 samples/sec   Loss 19.8587   Epoch: 0   Global Step: 11600   Required: 48 hours
Training: 2023-10-25 16:34:54,693-Speed 1108.38 samples/sec   Loss 20.1381   Epoch: 0   Global Step: 11650   Required: 48 hours
Training: 2023-10-25 16:35:12,513-Speed 1077.53 samples/sec   Loss 20.1159   Epoch: 0   Global Step: 11700   Required: 48 hours
Training: 2023-10-25 16:35:30,180-Speed 1086.84 samples/sec   Loss 20.2718   Epoch: 0   Global Step: 11750   Required: 48 hours
Training: 2023-10-25 16:35:47,687-Speed 1096.75 samples/sec   Loss 20.0730   Epoch: 0   Global Step: 11800   Required: 48 hours
Training: 2023-10-25 16:36:06,361-Speed 1028.25 samples/sec   Loss 19.8131   Epoch: 0   Global Step: 11850   Required: 48 hours
Training: 2023-10-25 16:36:24,100-Speed 1082.38 samples/sec   Loss 20.1438   Epoch: 0   Global Step: 11900   Required: 48 hours
Training: 2023-10-25 16:36:41,336-Speed 1114.01 samples/sec   Loss 20.0132   Epoch: 0   Global Step: 11950   Required: 48 hours
Training: 2023-10-25 16:36:58,772-Speed 1101.25 samples/sec   Loss 19.9479   Epoch: 0   Global Step: 12000   Required: 48 hours
Training: 2023-10-25 16:37:16,606-Speed 1076.64 samples/sec   Loss 19.8381   Epoch: 0   Global Step: 12050   Required: 48 hours
Training: 2023-10-25 16:37:33,846-Speed 1113.74 samples/sec   Loss 20.1548   Epoch: 0   Global Step: 12100   Required: 48 hours
Training: 2023-10-25 16:37:51,345-Speed 1097.25 samples/sec   Loss 19.7893   Epoch: 0   Global Step: 12150   Required: 48 hours
Training: 2023-10-25 16:38:08,742-Speed 1103.71 samples/sec   Loss 19.8452   Epoch: 0   Global Step: 12200   Required: 48 hours
Training: 2023-10-25 16:38:26,898-Speed 1057.58 samples/sec   Loss 19.5917   Epoch: 0   Global Step: 12250   Required: 48 hours
Training: 2023-10-25 16:38:44,242-Speed 1107.06 samples/sec   Loss 19.6774   Epoch: 0   Global Step: 12300   Required: 48 hours
Training: 2023-10-25 16:39:01,642-Speed 1103.51 samples/sec   Loss 19.5759   Epoch: 0   Global Step: 12350   Required: 48 hours
Training: 2023-10-25 16:39:18,798-Speed 1119.24 samples/sec   Loss 19.7873   Epoch: 0   Global Step: 12400   Required: 48 hours
Training: 2023-10-25 16:39:36,071-Speed 1111.64 samples/sec   Loss 19.5583   Epoch: 0   Global Step: 12450   Required: 48 hours
Training: 2023-10-25 16:39:53,282-Speed 1115.65 samples/sec   Loss 19.4834   Epoch: 0   Global Step: 12500   Required: 48 hours
Training: 2023-10-25 16:40:11,059-Speed 1080.10 samples/sec   Loss 19.6541   Epoch: 0   Global Step: 12550   Required: 48 hours
Training: 2023-10-25 16:40:27,979-Speed 1134.85 samples/sec   Loss 19.4058   Epoch: 0   Global Step: 12600   Required: 48 hours
Training: 2023-10-25 16:40:45,293-Speed 1108.96 samples/sec   Loss 19.5704   Epoch: 0   Global Step: 12650   Required: 48 hours
Training: 2023-10-25 16:41:03,812-Speed 1036.84 samples/sec   Loss 19.3669   Epoch: 0   Global Step: 12700   Required: 48 hours
Training: 2023-10-25 16:41:21,124-Speed 1109.17 samples/sec   Loss 19.2991   Epoch: 0   Global Step: 12750   Required: 48 hours
Training: 2023-10-25 16:41:38,352-Speed 1114.51 samples/sec   Loss 19.3813   Epoch: 0   Global Step: 12800   Required: 47 hours
Training: 2023-10-25 16:41:55,495-Speed 1120.06 samples/sec   Loss 19.3511   Epoch: 0   Global Step: 12850   Required: 47 hours
Training: 2023-10-25 16:42:13,142-Speed 1088.04 samples/sec   Loss 19.3140   Epoch: 0   Global Step: 12900   Required: 47 hours
Training: 2023-10-25 16:42:30,465-Speed 1108.43 samples/sec   Loss 19.0342   Epoch: 0   Global Step: 12950   Required: 47 hours
Training: 2023-10-25 16:42:48,248-Speed 1079.76 samples/sec   Loss 18.9049   Epoch: 0   Global Step: 13000   Required: 47 hours
Training: 2023-10-25 16:43:05,586-Speed 1107.45 samples/sec   Loss 19.0677   Epoch: 0   Global Step: 13050   Required: 47 hours
Training: 2023-10-25 16:43:22,874-Speed 1110.64 samples/sec   Loss 19.1892   Epoch: 0   Global Step: 13100   Required: 47 hours
Training: 2023-10-25 16:43:40,015-Speed 1120.17 samples/sec   Loss 19.1315   Epoch: 0   Global Step: 13150   Required: 47 hours
Training: 2023-10-25 16:43:57,503-Speed 1097.96 samples/sec   Loss 18.7718   Epoch: 0   Global Step: 13200   Required: 47 hours
Training: 2023-10-25 16:44:15,006-Speed 1097.03 samples/sec   Loss 18.9152   Epoch: 0   Global Step: 13250   Required: 47 hours
Training: 2023-10-25 16:44:32,793-Speed 1079.50 samples/sec   Loss 18.8456   Epoch: 0   Global Step: 13300   Required: 47 hours
Training: 2023-10-25 16:44:50,521-Speed 1083.07 samples/sec   Loss 18.8546   Epoch: 0   Global Step: 13350   Required: 47 hours
Training: 2023-10-25 16:45:09,157-Speed 1030.36 samples/sec   Loss 18.9296   Epoch: 0   Global Step: 13400   Required: 47 hours
Training: 2023-10-25 16:45:26,773-Speed 1090.00 samples/sec   Loss 18.8118   Epoch: 0   Global Step: 13450   Required: 47 hours
Training: 2023-10-25 16:45:46,237-Speed 986.44 samples/sec   Loss 18.4939   Epoch: 1   Global Step: 13500   Required: 47 hours
Training: 2023-10-25 16:46:03,638-Speed 1103.49 samples/sec   Loss 17.8283   Epoch: 1   Global Step: 13550   Required: 47 hours
Training: 2023-10-25 16:46:20,858-Speed 1115.02 samples/sec   Loss 17.9605   Epoch: 1   Global Step: 13600   Required: 47 hours
Training: 2023-10-25 16:46:38,284-Speed 1101.90 samples/sec   Loss 17.8647   Epoch: 1   Global Step: 13650   Required: 47 hours
Training: 2023-10-25 16:46:55,788-Speed 1096.93 samples/sec   Loss 18.0916   Epoch: 1   Global Step: 13700   Required: 47 hours
Training: 2023-10-25 16:47:13,062-Speed 1111.57 samples/sec   Loss 18.0481   Epoch: 1   Global Step: 13750   Required: 47 hours
Training: 2023-10-25 16:47:30,198-Speed 1120.49 samples/sec   Loss 18.1347   Epoch: 1   Global Step: 13800   Required: 47 hours
Training: 2023-10-25 16:47:47,440-Speed 1113.65 samples/sec   Loss 18.0260   Epoch: 1   Global Step: 13850   Required: 47 hours
Training: 2023-10-25 16:48:05,038-Speed 1091.08 samples/sec   Loss 18.2038   Epoch: 1   Global Step: 13900   Required: 47 hours
Training: 2023-10-25 16:48:22,210-Speed 1118.21 samples/sec   Loss 18.2652   Epoch: 1   Global Step: 13950   Required: 47 hours
Training: 2023-10-25 16:48:39,397-Speed 1117.18 samples/sec   Loss 18.0658   Epoch: 1   Global Step: 14000   Required: 47 hours
Training: 2023-10-25 16:48:56,259-Speed 1138.74 samples/sec   Loss 18.1488   Epoch: 1   Global Step: 14050   Required: 47 hours
Training: 2023-10-25 16:49:13,447-Speed 1117.10 samples/sec   Loss 18.2193   Epoch: 1   Global Step: 14100   Required: 47 hours
Training: 2023-10-25 16:49:31,090-Speed 1088.32 samples/sec   Loss 18.2643   Epoch: 1   Global Step: 14150   Required: 47 hours
Training: 2023-10-25 16:49:48,706-Speed 1090.02 samples/sec   Loss 18.1785   Epoch: 1   Global Step: 14200   Required: 47 hours
Training: 2023-10-25 16:50:06,200-Speed 1097.55 samples/sec   Loss 18.0766   Epoch: 1   Global Step: 14250   Required: 47 hours
Training: 2023-10-25 16:50:23,718-Speed 1096.08 samples/sec   Loss 18.2576   Epoch: 1   Global Step: 14300   Required: 47 hours
Training: 2023-10-25 16:50:41,081-Speed 1105.87 samples/sec   Loss 18.1031   Epoch: 1   Global Step: 14350   Required: 47 hours
Training: 2023-10-25 16:50:59,150-Speed 1062.67 samples/sec   Loss 17.9973   Epoch: 1   Global Step: 14400   Required: 47 hours
Training: 2023-10-25 16:51:17,625-Speed 1039.32 samples/sec   Loss 17.8026   Epoch: 1   Global Step: 14450   Required: 47 hours
Training: 2023-10-25 16:51:34,814-Speed 1117.03 samples/sec   Loss 17.9910   Epoch: 1   Global Step: 14500   Required: 47 hours
Training: 2023-10-25 16:51:51,823-Speed 1128.94 samples/sec   Loss 18.0826   Epoch: 1   Global Step: 14550   Required: 47 hours
Training: 2023-10-25 16:52:08,812-Speed 1130.22 samples/sec   Loss 18.0143   Epoch: 1   Global Step: 14600   Required: 47 hours
Training: 2023-10-25 16:52:26,383-Speed 1092.77 samples/sec   Loss 18.0456   Epoch: 1   Global Step: 14650   Required: 47 hours
Training: 2023-10-25 16:52:44,411-Speed 1065.08 samples/sec   Loss 18.1358   Epoch: 1   Global Step: 14700   Required: 47 hours
Training: 2023-10-25 16:53:01,975-Speed 1093.22 samples/sec   Loss 17.9536   Epoch: 1   Global Step: 14750   Required: 47 hours
Training: 2023-10-25 16:53:19,409-Speed 1101.38 samples/sec   Loss 18.1208   Epoch: 1   Global Step: 14800   Required: 47 hours
Training: 2023-10-25 16:53:36,782-Speed 1105.24 samples/sec   Loss 18.1167   Epoch: 1   Global Step: 14850   Required: 47 hours
Training: 2023-10-25 16:53:54,157-Speed 1105.12 samples/sec   Loss 17.9176   Epoch: 1   Global Step: 14900   Required: 47 hours
Training: 2023-10-25 16:54:11,714-Speed 1093.65 samples/sec   Loss 17.7394   Epoch: 1   Global Step: 14950   Required: 47 hours
Training: 2023-10-25 16:54:29,923-Speed 1054.47 samples/sec   Loss 18.0185   Epoch: 1   Global Step: 15000   Required: 47 hours
Training: 2023-10-25 16:54:48,304-Speed 1044.61 samples/sec   Loss 17.8928   Epoch: 1   Global Step: 15050   Required: 47 hours
Training: 2023-10-25 16:55:05,970-Speed 1086.90 samples/sec   Loss 17.7597   Epoch: 1   Global Step: 15100   Required: 47 hours
Training: 2023-10-25 16:55:23,640-Speed 1086.66 samples/sec   Loss 18.1462   Epoch: 1   Global Step: 15150   Required: 47 hours
Training: 2023-10-25 16:55:41,490-Speed 1075.73 samples/sec   Loss 18.0275   Epoch: 1   Global Step: 15200   Required: 47 hours
Training: 2023-10-25 16:55:58,901-Speed 1102.82 samples/sec   Loss 18.1588   Epoch: 1   Global Step: 15250   Required: 47 hours
Training: 2023-10-25 16:56:16,506-Speed 1090.71 samples/sec   Loss 18.0576   Epoch: 1   Global Step: 15300   Required: 47 hours
Training: 2023-10-25 16:56:33,776-Speed 1111.82 samples/sec   Loss 17.7548   Epoch: 1   Global Step: 15350   Required: 47 hours
Training: 2023-10-25 16:56:51,124-Speed 1106.86 samples/sec   Loss 17.8373   Epoch: 1   Global Step: 15400   Required: 47 hours
Training: 2023-10-25 16:57:08,989-Speed 1074.77 samples/sec   Loss 17.8981   Epoch: 1   Global Step: 15450   Required: 47 hours
Training: 2023-10-25 16:57:26,686-Speed 1085.05 samples/sec   Loss 17.7112   Epoch: 1   Global Step: 15500   Required: 47 hours
Training: 2023-10-25 16:57:44,201-Speed 1096.28 samples/sec   Loss 17.5939   Epoch: 1   Global Step: 15550   Required: 46 hours
Training: 2023-10-25 16:58:01,813-Speed 1090.27 samples/sec   Loss 17.8181   Epoch: 1   Global Step: 15600   Required: 46 hours
Training: 2023-10-25 16:58:18,721-Speed 1135.64 samples/sec   Loss 17.7506   Epoch: 1   Global Step: 15650   Required: 46 hours
Training: 2023-10-25 16:58:35,791-Speed 1124.84 samples/sec   Loss 17.9165   Epoch: 1   Global Step: 15700   Required: 46 hours
Training: 2023-10-25 16:58:52,824-Speed 1127.28 samples/sec   Loss 17.8006   Epoch: 1   Global Step: 15750   Required: 46 hours
Training: 2023-10-25 16:59:09,728-Speed 1135.92 samples/sec   Loss 17.7268   Epoch: 1   Global Step: 15800   Required: 46 hours
Training: 2023-10-25 16:59:26,870-Speed 1120.17 samples/sec   Loss 17.5918   Epoch: 1   Global Step: 15850   Required: 46 hours
Training: 2023-10-25 16:59:44,511-Speed 1088.38 samples/sec   Loss 18.0700   Epoch: 1   Global Step: 15900   Required: 46 hours
Training: 2023-10-25 17:00:01,811-Speed 1109.90 samples/sec   Loss 17.7504   Epoch: 1   Global Step: 15950   Required: 46 hours
Training: 2023-10-25 17:00:19,764-Speed 1069.50 samples/sec   Loss 17.7329   Epoch: 1   Global Step: 16000   Required: 46 hours
Training: 2023-10-25 17:00:36,937-Speed 1118.12 samples/sec   Loss 17.8841   Epoch: 1   Global Step: 16050   Required: 46 hours
Training: 2023-10-25 17:00:54,295-Speed 1106.19 samples/sec   Loss 17.7564   Epoch: 1   Global Step: 16100   Required: 46 hours
Training: 2023-10-25 17:01:11,589-Speed 1110.26 samples/sec   Loss 17.5385   Epoch: 1   Global Step: 16150   Required: 46 hours
Training: 2023-10-25 17:01:29,009-Speed 1102.25 samples/sec   Loss 17.5083   Epoch: 1   Global Step: 16200   Required: 46 hours
Training: 2023-10-25 17:01:46,009-Speed 1129.49 samples/sec   Loss 17.6084   Epoch: 1   Global Step: 16250   Required: 46 hours
Training: 2023-10-25 17:02:03,227-Speed 1115.20 samples/sec   Loss 17.3376   Epoch: 1   Global Step: 16300   Required: 46 hours
Training: 2023-10-25 17:02:21,055-Speed 1077.01 samples/sec   Loss 17.6397   Epoch: 1   Global Step: 16350   Required: 46 hours
Training: 2023-10-25 17:02:38,660-Speed 1090.69 samples/sec   Loss 17.6806   Epoch: 1   Global Step: 16400   Required: 46 hours
Training: 2023-10-25 17:02:55,915-Speed 1112.75 samples/sec   Loss 17.7040   Epoch: 1   Global Step: 16450   Required: 46 hours
Training: 2023-10-25 17:03:13,379-Speed 1099.53 samples/sec   Loss 17.5334   Epoch: 1   Global Step: 16500   Required: 46 hours
Training: 2023-10-25 17:03:30,867-Speed 1097.95 samples/sec   Loss 17.7416   Epoch: 1   Global Step: 16550   Required: 46 hours
Training: 2023-10-25 17:03:48,121-Speed 1112.85 samples/sec   Loss 17.5458   Epoch: 1   Global Step: 16600   Required: 46 hours
Training: 2023-10-25 17:04:05,403-Speed 1111.04 samples/sec   Loss 17.5603   Epoch: 1   Global Step: 16650   Required: 46 hours
Training: 2023-10-25 17:04:22,713-Speed 1109.28 samples/sec   Loss 17.5995   Epoch: 1   Global Step: 16700   Required: 46 hours
